,locus_tag,name,left,right,strand
767,BSU_09889,yhzD,1062279,1062464,-1
768,BSU_09890,yhaQ,1062591,1063487,1
769,BSU_09910,yhaO,1064846,1066072,1
770,BSU_09920,sbcE,1066077,1068968,1
771,BSU_09930,yhaM,1069042,1069986,1
772,BSU_09940,yhaL,1070111,1070323,1
773,BSU_09950,prsA,1070364,1071242,-1
774,BSU_09958,sscA,1071402,1071488,1
776,new_1071709_1071971_c,S348,1071709,1071971,-1
777,BSU_09965,yhaJ,1072042,1072560,-1
778,BSU_09980,yhaI,1072768,1073109,1
779,BSU_09990,scoC,1073106,1073717,-1
780,BSU_10000,yhaH,1073895,1074251,-1
781,BSU_10009,yhzF,1074381,1074572,1
782,BSU_10010,trpP,1074646,1075164,-1
783,BSU_10020,serC,1075289,1076368,-1
784,BSU_10030,hit,1076515,1076952,-1
785,new_1077024_1077320_c,S357,1077024,1077320,-1
786,BSU_10040,ecsA,1077440,1078183,1
787,BSU_10070,sndC,1080150,1081340,-1
789,BSU_10100,hmoB,1083229,1083729,-1
790,BSU_10110,pbpF,1083851,1085995,1
791,BSU_10120,hemE,1086117,1087178,1
793,BSU_10150,yhgD,1089755,1090330,1
794,BSU_10160,yhgE,1090401,1092728,1
795,BSU_10170,fabHB,1092770,1093747,-1
796,BSU_10180,yhfC,1093874,1094650,1
797,new_1094366_1094987_c,S359,1094366,1094987,-1
798,BSU_10200,yhfE,1095063,1096103,1
799,BSU_10220,gltT,1096560,1097849,-1
800,BSU_10230,yhfH,1098120,1098260,-1
801,BSU_10240,yhfI,1098412,1099146,1
802,BSU_10270,lcfB,1100980,1102521,1
803,BSU_10280,yhfM,1102560,1102955,-1
804,BSU_10290,yhfN,1103104,1104384,1
805,BSU_10300,aprE,1104423,1105568,-1
806,BSU_10310,yhfO,1106003,1106452,1
809,BSU_10340,yhfR,1108736,1109317,-1
810,BSU_10350,yhfS,1109388,1110482,-1
811,BSU_10360,yhfT,1110479,1111918,-1
812,BSU_10380,hemAT,1112620,1113918,-1
813,BSU_10390,yhfW,1114057,1115586,-1
814,BSU_10400,yhxC,1115698,1116555,1
815,BSU_10410,yhzC,1116583,1116816,-1
816,BSU_10420,comK,1117109,1117687,1
817,BSU_10430,yhxD,1117734,1118633,-1
818,BSU_10440,yhjA,1118850,1119119,1
819,BSU_10450,yhjB,1119162,1120631,-1
820,BSU_10470,yhjD,1121036,1121398,-1
821,BSU_10480,yhjE,1121550,1122173,1
822,BSU_10490,sipV,1122175,1122681,1
823,BSU_10500,yhjG,1122862,1124361,1
824,BSU_10510,yhjH,1124438,1124965,1
825,BSU_10520,glcP,1125123,1126328,-1
826,new_1125843_1126369,S372,1125843,1126369,1
828,BSU_10560,ntdR,1129715,1130704,1
829,BSU_10570,yhjN,1130918,1132072,-1
830,BSU_10590,yhjP,1133498,1135225,1
831,BSU_10600,yhjQ,1135255,1135581,-1
833,BSU_10620,addB,1136320,1139820,1
835,BSU_10650,sbcC,1144749,1148141,1
836,BSU_10670,gerPF,1148494,1148712,-1
837,new_1150464_1151119,S381,1150464,1151119,1
838,BSU_10730,yisI,1150850,1151020,-1
839,BSU_10740,yisJ,1151166,1152089,-1
840,BSU_10750,yisK,1152244,1153149,1
842,BSU_10770,wprA,1153789,1156473,1
843,BSU_10780,yisN,1156504,1157091,-1
844,BSU_10790,asnO,1157237,1159081,1
845,BSU_10800,bstH,1159211,1159690,-1
846,BSU_10810,yisP,1159922,1160746,1
847,BSU_10830,yisR,1162267,1163130,1
848,BSU_10850,iolX,1164370,1165398,1
849,BSU_10860,bstC,1165449,1165958,-1
850,BSU_10880,yisV,1166737,1168191,1
851,BSU_10890,yisX,1168199,1168837,-1
852,BSU_10900,yisY,1169043,1169849,1
853,BSU_10910,yisZ,1169877,1170476,-1
854,BSU_10940,yitC,1172650,1173336,1
855,BSU_10960,yitE,1174136,1174765,-1
856,BSU_10970,yitF,1174861,1175976,-1
857,BSU_10990,yitH,1177365,1178213,-1
858,BSU_11010,yitJ,1178757,1180595,-1
859,BSU_11020,yitK,1180909,1181400,-1
860,BSU_11030,yitL,1181499,1182395,1
861,BSU_11040,yitM,1182448,1183032,-1
862,BSU_11055,yitO,1183029,1183958,-1
863,BSU_11079,yizB,1184657,1185004,1
865,BSU_11110,yitS,1187700,1188551,-1
866,BSU_11120,yitT,1188689,1189531,1
867,BSU_11130,ipi,1189646,1190005,1
868,BSU_11139,yizC,1190036,1190233,-1
869,BSU_11140,yitU,1190490,1191302,-1
870,BSU_11150,yitV,1191423,1192190,1
871,BSU_11160,yitW,1192254,1192562,1
872,BSU_11190,argC,1195034,1196071,1
874,BSU_11210,argB,1197326,1198102,1
876,BSU_11260,yjzC,1204506,1204685,1
877,BSU_11270,yjzD,1204731,1204916,-1
878,BSU_11280,yjaU,1205165,1205899,1
879,new_1205658_1206260_c,S400,1205658,1206260,-1
882,BSU_11310,comZ,1207597,1207788,1
883,BSU_11320,yjzB,1207818,1208057,-1
884,BSU_11330,fabHA,1208222,1209160,1
886,BSU_11350,yjaZ,1210500,1211285,1
887,BSU_11360,appD,1211477,1212463,1
890,BSU_11382,appA/2,1214001,1215167,1
893,BSU_11410,yjbA,1217326,1218078,1
894,BSU_11420,trpS,1218113,1219105,-1
895,BSU_11430,oppA,1219849,1221486,1
898,BSU_11480,yjbB,1225557,1226774,1
899,BSU_11490,yjbC,1226938,1227516,1
900,BSU_11500,spx,1227697,1228092,1
901,BSU_11510,yjbE,1228135,1228791,-1
903,BSU_11520,mecA,1229068,1229724,1
904,BSU_11530,coiA,1229915,1231036,1
906,BSU_11549,yizD,1233133,1233300,-1
907,BSU_misc_RNA_67,roxS,1233405,1233543,1
908,BSU_11550,yjbH,1233614,1234513,-1
909,new_1233877_1235778,S416,1233877,1235778,1
910,BSU_11570,cwlQ,1235163,1235708,-1
911,BSU_11580,yjbK,1235912,1236484,-1
912,BSU_11590,yjbL,1236609,1236977,1
913,BSU_11640,cpaA,1240356,1242200,1
914,BSU_11650,tenA,1242449,1243159,1
915,BSU_11720,fabI,1247788,1248564,1
916,BSU_11730,cotO,1248665,1249348,1
917,BSU_11740,cotZ,1249442,1249888,-1
918,BSU_11750,cotY,1250016,1250504,-1
919,BSU_11760,cotX,1250656,1251174,-1
920,BSU_11770,cotW,1251273,1251590,-1
922,BSU_11790,yjcA,1252177,1252533,1
924,new_1252566_1252752,S423,1252566,1252752,1
925,BSU_11799,yjzK,1252815,1253021,1
926,BSU_11800,yjcB,1252858,1253073,1
929,BSU_11820,yjcD,1253713,1255992,-1
930,BSU_11839,yjzE,1256109,1256363,1
931,BSU_11840,yjcF,1256436,1256858,-1
932,BSU_11870,metI,1258492,1259613,1
933,BSU_11890,yjcK,1260811,1261356,-1
934,BSU_tRNA_83,trnSL-Val2,1262788,1262861,1
935,BSU_11910,yjcM,1263702,1264931,-1
936,BSU_11920,yjcN,1265057,1265377,1
937,BSU_11940,yjcP,1266614,1267117,1
939,BSU_11970,yjcS,1268275,1268592,1
940,BSU_11990,yjdB,1269733,1270080,-1
941,BSU_12000,manR,1270631,1272577,1
942,BSU_12010,manP,1272725,1274677,1
943,BSU_12020,manA,1274692,1275639,1
944,BSU_12040,yjdG,1276337,1276843,-1
945,BSU_12050,yjdH,1277062,1277457,-1
946,BSU_12060,yjdI,1277686,1278165,1
947,BSU_12069,yjzH,1278205,1278399,-1
948,BSU_12070,yjdJ,1278565,1278894,-1
949,new_1279022_1279523,S444,1279022,1279523,1
950,BSU_12080,ctaO,1279514,1280503,-1
952,BSU_12090,cotT,1280626,1280874,-1
953,BSU_12100,pdaC,1281128,1282531,1
954,BSU_12110,yjfA,1282571,1283044,-1
955,BSU_12120,yjfB,1283169,1283336,-1
956,BSU_12140,yjgA,1284371,1284769,-1
957,BSU_12150,yjgB,1284870,1285445,-1
958,BSU_12160,yjgC,1285591,1288548,1
959,BSU_12180,yjhA,1289298,1289939,1
961,BSU_12200,yjiA,1290675,1290953,-1
962,BSU_12210,yjiB,1291344,1292534,1
963,BSU_12229,yjzI,1293776,1293964,-1
964,BSU_12230,yjjA,1294138,1294950,1
965,BSU_12260,yjlA,1296620,1297594,-1
966,BSU_12270,yjlB,1297726,1298223,1
967,BSU_12280,yjlC,1298612,1299034,1
968,BSU_12300,uxaC,1300450,1301871,1
970,BSU_12320,yjmC,1303423,1304436,1
972,BSU_12340,uxuA,1305486,1306565,1
974,BSU_12360,exuT,1307446,1308714,1
976,BSU_12380,uxaB,1309880,1311322,1
978,BSU_12400,yjnA,1312851,1313615,-1
979,BSU_12410,bstD,1313840,1314304,-1
980,BSU_12420,yjoB,1314453,1315724,1
981,BSU_12430,rapA,1315869,1317005,1
982,BSU_12450,yjpA,1317157,1317414,-1
983,BSU_12460,xlyB,1317535,1318488,1
984,BSU_12470,yjqA,1318528,1318905,-1
985,BSU_12480,pghB,1319011,1319613,1
986,BSU_12490,yjqC,1319690,1320526,1
987,BSU_12510,xre,1321329,1321670,-1
988,BSU_12519,yjzJ,1321848,1322027,1
989,BSU_12570,xtmA,1325096,1325893,1
992,BSU_12600,xkdF,1328702,1329529,1
995,BSU_12620,xkdH,1330892,1331248,1
996,BSU_12820,spoIISB,1348442,1348612,-1
997,BSU_12830,spoIISA,1348612,1349358,-1
998,BSU_12840,pit,1349468,1350469,-1
999,BSU_12850,ykaA,1350482,1351099,-1
1000,BSU_12860,steT,1351375,1352691,-1
1001,BSU_12870,mhqA,1353080,1354030,1
1002,BSU_12880,ykcB,1354285,1356435,1
1003,new_1357486_1357852_c,S462,1357486,1357852,-1
1004,BSU_12900,htrA,1357936,1359285,-1
1005,BSU_12910,proG,1359454,1360272,1
1006,BSU_12920,dppA,1360401,1361225,1
1009,BSU_12950,dppD,1363141,1364148,1
1012,BSU_13010,ykgB,1369876,1370925,-1
1013,BSU_13020,ykgA,1371015,1371875,-1
1014,BSU_13030,ykhA,1372035,1372553,1
1015,BSU_13040,hmp,1372792,1373991,1
1017,BSU_13070,bstF,1375260,1375787,1
1018,BSU_13090,ykkC,1376517,1376855,1
1019,BSU_13110,ykkE,1377243,1378145,1
1020,BSU_13120,proB,1378496,1379593,1
1021,BSU_13130,proA,1379605,1380852,1
1022,BSU_13140,ohrA,1380978,1381403,1
1023,BSU_13150,ohrR,1381434,1381877,-1
1024,BSU_13160,ohrB,1382020,1382430,1
1026,BSU_13170,guaD,1382677,1383147,-1
1027,BSU_13180,metE,1383320,1385608,-1
1028,BSU_13190,ispA,1386024,1386983,-1
1029,BSU_13200,rsbRB,1387206,1388039,1
1030,BSU_13210,thiX,1388070,1388834,-1
1031,BSU_13250,ykoG,1391953,1392639,1
1032,BSU_13260,ykoH,1392643,1394007,1
1033,BSU_13290,ykzD,1395371,1395508,1
1034,BSU_13300,mgtE,1396013,1397368,1
1035,BSU_13310,tnrA,1397411,1397743,-1
1036,BSU_13320,ykzB,1397938,1398093,1
1037,BSU_13330,ykoL,1398181,1398363,1
1038,BSU_13340,ykoM,1398496,1398960,1
1039,BSU_13350,ykoN,1398975,1400096,-1
1040,BSU_13360,ykoP,1400188,1400739,1
1041,BSU_13370,ykoQ,1400767,1401579,-1
1042,BSU_13380,ykoS,1401772,1403466,1
1043,BSU_13400,ligD,1404518,1406353,-1
1044,BSU_13420,dgcW,1407329,1409731,-1
1045,BSU_13430,ykoX,1409912,1410577,1
1047,BSU_13440,ykoY,1410654,1411628,1
1048,BSU_13450,sigI,1411892,1412647,1
1049,BSU_13460,rsgI,1412644,1413789,1
1050,BSU_13470,sspD,1413800,1413994,-1
1051,BSU_13480,ykrK,1414125,1414826,-1
1052,BSU_13490,htpX,1414997,1415893,1
1053,BSU_13500,ktrD,1416067,1417416,1
1054,BSU_13509,ykzP,1417561,1417716,1
1055,BSU_13510,ykzE,1417719,1417895,1
1056,BSU_13520,ykrP,1417938,1418960,-1
1057,BSU_13530,kinE,1419213,1421429,1
1058,BSU_13550,mtnA,1422172,1423233,-1
1059,BSU_13570,mtnU,1424767,1425546,-1
1060,BSU_13580,mtnE,1425641,1426837,1
1061,BSU_13590,mtnW,1427061,1428278,1
1062,BSU_13600,mtnX,1428275,1428982,1
1063,BSU_13630,ykvA,1430161,1430481,-1
1064,BSU_13640,spo0E,1430684,1430941,1
1065,BSU_13660,kinD,1431486,1433006,-1
1066,BSU_13670,mhqR,1433199,1433636,1
1067,BSU_13680,motB,1433676,1434461,-1
1069,BSU_13700,clpE,1435628,1437727,-1
1070,BSU_13710,ykvI,1438092,1439135,1
1071,BSU_13720,queC,1439448,1440107,1
1072,BSU_13760,ykvN,1442347,1442703,-1
1073,BSU_13770,ykvO,1442872,1443618,1
1074,BSU_13780,ykvP,1444099,1445298,1
1076,BSU_13790,ykvQ,1445638,1446336,1
1077,new_1446289_1447115_c,S498,1446289,1447115,-1
1079,new_1446841_1447052,S499,1446841,1447052,1
1080,BSU_13800,ykvR,1447251,1447541,1
1081,BSU_13810,ykvS,1447662,1447847,-1
1082,BSU_13819,ykzS,1448013,1448207,1
1084,BSU_13830,ykvU,1449250,1450587,1
1085,BSU_13840,stoA,1450638,1451135,1
1086,BSU_13850,pfeT,1451371,1453284,1
1087,BSU_13860,papB,1453691,1454782,1
1088,new_1454795_1455013_c,S503,1454795,1455013,-1
1091,BSU_13890,ptsG,1457187,1459286,1
1092,BSU_13900,ptsH,1459384,1459650,1
1093,BSU_13910,ptsI,1459650,1461362,1
1094,BSU_13920,splA,1461453,1461692,1
1096,BSU_13940,ykwB,1462813,1463493,-1
1097,BSU_13950,mcpC,1463628,1465595,1
1098,BSU_13960,ykwC,1465733,1466599,1
1099,BSU_13970,ykwD,1466638,1467411,-1
1100,BSU_13980,pbpH,1467748,1469862,1
1101,BSU_13990,kinA,1470026,1471846,1
1102,BSU_14000,patA,1471857,1473038,-1
1103,BSU_14009,ykzT,1473240,1473401,-1
1104,BSU_14010,cheV,1473605,1474516,1
1105,BSU_14020,kre,1474560,1475024,-1
1106,BSU_14030,ykuC,1475150,1476442,-1
1107,BSU_14040,ldt,1476518,1477012,-1
1108,BSU_14050,ykuE,1477069,1477929,-1
1109,BSU_14060,fadH,1478072,1478836,1
1111,BSU_14072,ykzU,1480933,1481451,1
1112,BSU_14080,ykuH,1481547,1482095,1
1113,new_1483539_1483640,fsrA,1483556,1483640,1
1114,BSU_14100,ykuJ,1484117,1484356,1
1116,BSU_14120,abbA,1485118,1485315,1
1118,BSU_14140,ccpC,1486045,1486926,1
1119,BSU_14150,ykuN,1487038,1487514,1
1120,BSU_14180,ykuQ,1488973,1489683,1
1121,BSU_14190,ykuR,1489753,1490877,1
1122,BSU_14210,ykuT,1491221,1492024,-1
1123,BSU_14220,ahpA,1492261,1492803,1
1124,BSU_14240,rok,1493787,1494362,1
1125,BSU_14250,yknT,1494403,1495368,-1
1126,BSU_14260,mobA,1495505,1496104,1
1127,BSU_14270,moeB,1496155,1497174,1
1128,BSU_14320,yknU,1499889,1501646,1
1129,BSU_14330,yknV,1501658,1503472,1
1130,BSU_14340,yknW,1503582,1504277,1
1131,BSU_14380,fruR,1507578,1508333,1
1132,BSU_14390,fruK,1508330,1509241,1
1133,BSU_14400,fruA,1509256,1511163,1
1134,BSU_14410,sipT,1511308,1511889,1
1135,BSU_14420,ykoA,1511923,1512192,-1
1136,BSU_14430,ykpA,1512373,1513995,1
1138,BSU_14450,ampS,1514997,1516229,-1
1139,BSU_14460,ykpC,1516339,1516473,-1
1140,BSU_14470,mreBH,1516574,1517581,-1
1141,BSU_14480,abh,1517865,1518143,1
1142,new_1518175_1519804_c,S526,1518175,1519804,-1
1143,BSU_14490,kinC,1518333,1519619,1
1145,BSU_14520,adeC,1521351,1523084,1
1146,BSU_14530,rnjA,1523118,1524785,-1
1147,BSU_14540,rpoY,1524791,1525000,-1
1148,BSU_14550,ykrA,1525386,1526159,1
1149,BSU_14560,defB,1526195,1526749,-1
1151,BSU_14570,ykyA,1527231,1527902,1
1152,BSU_14580,pdhA,1528326,1529441,1
1153,BSU_14590,pdhB,1529445,1530422,1
1154,BSU_14600,pdhC,1530537,1531865,1
1155,BSU_14610,pdhD,1531870,1533282,1
1156,BSU_14620,slp,1533327,1533701,-1
1157,BSU_misc_RNA_70,srrA,1534069,1534280,1
1158,BSU_14629,sr1,1534120,1534239,1
1159,BSU_14630,speA,1534279,1535751,-1
1160,BSU_14640,yktA,1535936,1536202,1
1161,BSU_14650,yktB,1536235,1536873,-1
1162,BSU_14660,ykzI,1537113,1537301,1
1163,BSU_14670,yktC,1537441,1538238,1
1164,BSU_14690,yktD,1538770,1539684,-1
1165,BSU_14700,nprE,1540036,1541601,-1
1166,BSU_14710,ylaA,1541886,1543826,1
1167,BSU_14720,ylaB,1543816,1544085,1
1168,BSU_14750,ylaE,1544936,1545547,-1
1169,BSU_14760,ylaF,1545820,1546008,-1
1170,BSU_14770,ylaG,1546121,1547959,1
1171,BSU_14790,ylaI,1548389,1548598,-1
1172,BSU_14800,ylaJ,1548681,1549310,-1
1173,BSU_14810,ylaK,1549465,1550793,1
1174,BSU_14820,ylaL,1550797,1551282,-1
1176,BSU_14840,ylaN,1552412,1552693,1
1177,BSU_14850,ftsW,1552899,1554110,1
1178,BSU_14860,pycA,1554185,1557631,1
1179,BSU_14870,ctaA,1558034,1558954,-1
1180,BSU_14880,ctaB,1559309,1560226,1
1183,BSU_14910,ctaE,1563437,1564060,1
1186,BSU_14940,ylbA,1565347,1565709,-1
1187,BSU_14950,ylbB,1565849,1566295,1
1188,BSU_14960,ylbC,1566379,1567419,1
1189,BSU_14970,ylbD,1567651,1568049,1
1190,BSU_14990,ylbF,1568420,1568869,1
1192,BSU_misc_RNA_23,ylbH_csfG,1569198,1569319,1
1193,new_1569226_1569349_c,csfG,1569226,1569349,-1
1194,BSU_15030,spoVV,1570574,1571800,-1
1195,BSU_15040,ylbK,1571981,1572763,1
1196,BSU_15050,ddcP,1572765,1573790,1
1197,BSU_15060,tmcAL,1573807,1575054,-1
1198,BSU_15069,ylzH,1575051,1575236,-1
1199,BSU_15070,ylbN,1575264,1575782,1
1200,BSU_15080,rpmF,1575804,1575983,1
1201,BSU_15090,gerR,1576129,1576710,1
1202,BSU_15100,ylbP,1576767,1577249,-1
1203,BSU_15110,ylbQ,1577409,1578305,1
1205,BSU_15130,mraZ,1580121,1580552,1
1206,new_1581224_1582676_c,S555,1581224,1582676,-1
1207,BSU_15170,spoVD,1584214,1586154,1
1208,BSU_15180,murE,1586330,1587814,1
1211,BSU_15210,spoVE,1590317,1591417,1
1214,BSU_15240,divIB,1593704,1594495,1
1217,BSU_15270,sbp,1595935,1596300,1
1218,BSU_15280,ftsA,1596474,1597796,1
1220,BSU_15300,bpr,1599283,1603584,1
1221,new_1603592_1604734_c,S562,1603592,1604734,-1
1222,BSU_15310,spoIIGA,1603779,1604708,1
1223,BSU_15320,sigE,1604771,1605490,1
1224,BSU_15340,ylmA,1606560,1607354,1
1225,BSU_15350,ylmB,1607556,1608836,1
1226,BSU_15360,ylmC,1608919,1609164,1
1227,BSU_15370,ylmD,1609327,1610163,1
1229,BSU_15420,divIVA,1612521,1613015,1
1230,BSU_15430,ileS,1613357,1616122,1
1231,BSU_15440,ylyA,1616267,1616641,1
1232,BSU_15450,lspA,1616744,1617208,1
1237,BSU_15480,pyrP,1619023,1620330,1
1241,BSU_15570,cysH,1630382,1631083,1
1242,BSU_15580,cysP,1631095,1632159,1
1243,BSU_15640,rqcH,1636131,1637849,-1
1244,BSU_15650,yloB,1637965,1640637,1
1247,BSU_15680,gmk,1641949,1642563,1
1249,BSU_15700,yloI,1642851,1644071,1
1250,new_1643910_1644485_c,S572,1643910,1644485,-1
1251,BSU_15770,prkC,1651142,1653088,1
1252,BSU_15810,spoVM,1655446,1655526,1
1253,BSU_15820,rpmB,1655599,1655787,-1
1254,BSU_15830,yloU,1656064,1656426,1
1255,BSU_15840,fakA,1656442,1658103,1
1256,BSU_15850,sdaAB,1658242,1658904,1
1257,BSU_15880,fapR,1661967,1662533,1
1259,BSU_15900,fabD,1663567,1664520,1
1260,BSU_15930,rnc,1665710,1666459,1
1262,BSU_15950,ftsY,1670140,1671129,1
1263,BSU_15960,sivC,1671166,1671651,-1
1264,BSU_15970,ylxM,1671828,1672160,1
1268,BSU_16030,trmD,1675171,1675902,1
1269,BSU_16050,rbgA,1676532,1677380,1
1271,BSU_16070,ylqG,1678250,1679980,1
1273,BSU_16090,sucC,1680431,1681588,1
1277,BSU_16130,trmFO,1685812,1687119,1
1278,BSU_16140,codV,1687187,1688101,1
1279,BSU_16150,clpQ,1688114,1688659,1
1280,BSU_16180,flgB,1691278,1691667,1
1281,BSU_16190,flgC,1691667,1692119,1
1282,BSU_16210,fliF,1692496,1694106,1
1283,BSU_16490,rpsB,1717933,1718673,1
1285,BSU_16530,uppS,1721214,1721996,1
1286,BSU_16540,cdsA,1722000,1722809,1
1287,BSU_misc_RNA_71,surG,1731457,1731674,1
1288,BSU_16590,ylxS,1731776,1732246,1
1289,BSU_16600,nusA,1732281,1733396,1
1290,BSU_16670,ribC,1737834,1738784,1
1291,BSU_16680,rpsO,1738941,1739210,1
1292,BSU_16690,pnpA,1739383,1741500,1
1293,BSU_16710,mlpA,1742617,1743846,1
1294,BSU_16720,ymxH,1743924,1744181,1
1295,BSU_16730,spoVFA,1744367,1745260,1
1296,BSU_16740,spoVFB,1745263,1745865,1
1297,BSU_16750,asd,1745991,1747031,1
1298,new_1748711_1749895_c,S601,1748711,1749895,-1
1299,BSU_16780,rnjB,1749418,1751085,1
1300,BSU_16790,tepA,1751201,1751938,1
1301,BSU_16800,spoIIIE,1752278,1754641,1
1303,BSU_16825,ymfD,1755649,1756857,1
1305,BSU_16860,ymfH,1758314,1759600,1
1306,BSU_16880,ymfJ,1760464,1760721,1
1307,BSU_16890,ymfK/1,1760851,1761303,1
1308,BSU_16900,ymfK/2,1761302,1761640,1
1310,BSU_16940,recA,1764645,1765691,1
1311,BSU_16950,pbpX,1765859,1767034,1
1312,BSU_16960,rny,1767310,1768872,1
1314,BSU_16980,spoVS,1769935,1770195,1
1315,BSU_16990,tdh,1770461,1771504,1
1316,BSU_17010,ymcB,1772843,1774372,1
1317,BSU_17030,cotE,1775067,1775612,1
1318,BSU_17040,mutS,1775745,1778321,1
1320,new_1780399_1780532,ncr952,1780405,1780550,1
1321,BSU_17060,ymzD,1780618,1781073,-1
1322,BSU_17070,ymcC,1781228,1781785,-1
1323,BSU_17080,pksA,1781906,1782523,1
1324,BSU_17090,pksB,1782713,1783390,1
1326,BSU_17230,pksS,1858566,1859783,-1
1327,BSU_17240,ymzB,1860014,1860370,-1
1328,BSU_17250,ymaE,1860449,1861273,-1
1329,BSU_17260,aprX,1861384,1862712,-1
1330,BSU_17266,ymzE/1,1862937,1862993,1
1331,BSU_17270,pghC,1863448,1864155,1
1332,BSU_17280,ymaD,1864225,1864677,1
1333,BSU_17290,ebrB,1864691,1865044,-1
1334,BSU_17310,ymaG,1865512,1865787,-1
1335,BSU_17320,ymaF,1865876,1866289,1
1336,BSU_17330,miaA,1866389,1867333,1
1337,BSU_17340,hfq,1867373,1867594,1
1338,BSU_17360,ymzA,1868144,1868374,1
1341,BSU_17390,nrdF,1871089,1872078,1
1343,new_1872786_1873153,S623,1872786,1873153,1
1344,BSU_17410,cwlC,1872812,1873579,-1
1345,BSU_17420,spoVK,1874203,1875171,1
1346,BSU_17430,ynbA,1875304,1876566,1
1349,BSU_17460,glnA,1878425,1879759,1
1350,BSU_17470,ynxB,1880087,1880377,1
1351,BSU_17500,ynaB,1881536,1881970,1
1353,BSU_17520,ynaD,1883166,1883678,1
1354,BSU_17530,ynaE,1884238,1884879,1
1355,BSU_17570,xynP,1887352,1888743,1
1356,new_1888890_1889195_c,S632,1888890,1889195,-1
1357,BSU_17590,xylR,1890512,1891666,-1
1358,BSU_17600,xylA,1891908,1893245,1
1360,BSU_17620,yncB,1895378,1896013,-1
1361,BSU_17630,yncC,1896424,1897839,1
1362,BSU_17640,yncD,1897941,1899125,-1
1363,BSU_17650,yncE,1899589,1900050,1
1364,new_1900570_1900855_c,S641,1900570,1900855,-1
1365,BSU_17670,cotU,1901117,1901377,-1
1367,BSU_17680,thyA,1902219,1903058,1
1368,new_1903330_1903490,S645,1903330,1903490,1
1369,BSU_17690,yncM,1903511,1904233,-1
1370,BSU_17699,ynzK,1904393,1904749,-1
1371,BSU_17700,cotC,1904995,1905195,-1
1372,BSU_17710,tatAC,1905370,1905558,-1
1374,BSU_17730,yndB,1906272,1906706,-1
1375,BSU_17750,yndD,1907494,1909056,1
1376,BSU_17780,yndG,1911528,1912334,1
1377,new_1912142_1913240_c,S651,1912142,1913240,-1
1378,new_1915001_1915132_c,surA,1914991,1915272,-1
1379,BSU_17820,pghL,1915221,1915979,1
1380,BSU_17830,yndM,1916006,1916545,-1
1381,BSU_17840,fosB,1916663,1917097,1
1382,new_1917432_1917610,ncrF,1917501,1917581,1
1383,BSU_17850,lexA,1917639,1918256,-1
1384,BSU_17860,yneA,1918406,1918723,1
1385,BSU_17870,yneB,1918742,1919395,1
1386,BSU_17890,tkt,1919861,1921864,1
1387,new_1921866_1922524_c,S661,1921866,1922524,-1
1388,BSU_17900,sirA,1922017,1922463,1
1390,BSU_17920,ynzD,1922841,1923014,-1
1391,BSU_17930,ccdA,1923234,1923941,1
1392,BSU_17940,yneI,1924030,1924392,1
1393,BSU_17950,yneJ,1924471,1924962,1
1394,BSU_17960,yneK,1924993,1925421,-1
1395,new_1925528_1925637,S665,1925528,1925637,1
1396,BSU_17970,cotM,1925655,1926047,-1
1397,BSU_17980,sspP,1926128,1926274,-1
1398,BSU_17990,sspO,1926306,1926452,-1
1399,BSU_18000,citB,1926680,1929409,1
1401,BSU_18019,ynzL,1930074,1930199,1
1402,BSU_18020,sspN,1930264,1930410,1
1403,BSU_18030,tlp,1930447,1930698,1
1404,BSU_18040,yneP,1930834,1931199,1
1405,BSU_18060,yneR,1931545,1931832,-1
1407,BSU_18080,yneT,1932671,1933078,1
1408,BSU_18090,parE,1933477,1935444,1
1409,BSU_18110,ynfC,1938066,1938476,-1
1410,BSU_18120,alsT,1938925,1940322,1
1411,new_1940412_1941158_c,S675,1940412,1941158,-1
1412,BSU_18130,bglC,1940625,1942124,1
1413,BSU_18150,xynC,1942714,1943982,-1
1414,BSU_18170,yngA,1946249,1946695,1
1415,BSU_18180,yngB,1946702,1947595,1
1416,BSU_18200,nrnB,1948313,1949512,-1
1417,BSU_18210,yngE,1949682,1951217,-1
1418,BSU_18280,yngK,1958027,1959559,-1
1419,BSU_18290,yngL,1959695,1960087,-1
1420,BSU_18300,ppsE,1960198,1964037,-1
1421,BSU_18350,dacC,1998340,1999815,-1
1422,BSU_18370,yoeA,2000960,2002351,-1
1423,BSU_18380,iseA,2002637,2003182,1
1424,BSU_18390,yoeC,2003401,2003946,-1
1425,BSU_18400,yoeD,2004262,2004492,-1
1426,BSU_18410,ggt,2004677,2006440,1
1427,BSU_18420,yofA,2006541,2007398,-1
1428,BSU_18440,gltB,2008572,2010053,-1
1430,BSU_18460,gltC,2014779,2015681,1
1431,BSU_18470,proJ,2015733,2016848,-1
1432,BSU_18480,proH,2016845,2017738,-1
1433,BSU_18490,rtp,2017886,2018254,-1
1434,BSU_18500,yoxD,2018554,2019270,-1
1435,BSU_18510,yoxC,2019421,2019726,1
1437,BSU_18530,yoaA,2020611,2021144,1
1438,BSU_18540,yoaB,2021223,2022467,-1
1439,BSU_18570,yoaE,2025400,2027442,1
1441,BSU_18590,yoaG,2028175,2028579,-1
1443,BSU_18610,yoaH,2029429,2031114,-1
1444,BSU_18620,yoaI,2031439,2032890,1
1445,BSU_18630,yoaJ,2032927,2033625,-1
1446,BSU_18660,yoaM,2036039,2036722,1
