,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
407,ECK120009417,edd-eda,-1,2080220,,,,,,2077592,2080220
408,ECK120009452,dppABCDF,-1,3898662,,,,,,3892656,3898662
409,ECK120009418,gntKU,-1,3777256,,,,,,3775299,3777256
410,ECK120009419,gntT,1,3744865,,,,,,3744865,3746335
411,ECK120009420,accA,1,208928,,,,,,208928,210097
412,ECK120009421,accBC,1,3618099,,,,,,3618099,3620261
413,ECK120009422,accD,-1,2584610,,,,,,2583558,2584610
414,ECK120009423,acrAB,-1,559500,,,,,,555056,559500
415,ECK120009424,acrEF,1,3626661,,,,,,3626661,3631136
416,ECK120009425,adiA,-1,4596151,,,,,,4593805,4596151
417,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,4650907,,,,,,4650907,4661534
418,ECK120009427,ampDE,1,120262,,,,,,120262,121694
419,ECK120009430,artPIQM,-1,1008641,,,,,,1005567,1008641
420,ECK120009433,atpIBEFHAGDC,-1,4142938,,,,,,4135921,4142938
421,ECK120009437,caiTABCDE,-1,37971,,,,,,30715,37971
422,ECK120009438,chbBCARFG,-1,1962537,,,,,,1957189,1962537
423,ECK120009440,chpSB,1,4706734,,,,,,4706734,4707374
424,ECK120009441,clpPX,1,534825,,,,,,534825,537002
425,ECK120009442,cobUST,-1,2214804,,,,,,2212318,2214804
426,ECK120009443,creABCD,1,4894793,,,,,,4894793,4898888
427,ECK120009444,cydDC,-1,1035420,,,,,,1031863,1035420
428,ECK120009445,dadAX,1,1330392,,,,,,1330392,1332816
429,ECK120009446,dapA-bamC,-1,2769483,,,,,,2767502,2769483
430,ECK120009448,def-fmt,1,3646619,,,,,,3646619,3648130
431,ECK120009456,fabHDG,1,1256466,,,,,,1256466,1259354
432,ECK120009492,mreBCD,-1,3611346,,,,,,3608604,3611346
433,ECK120009491,motAB-cheAW,-1,2122187,,,,,,2117656,2122187
434,ECK120009490,moeAB,-1,935776,,,,,,933762,935776
435,ECK120009414,serA,-1,3254316,,,,,,3253039,3254316
436,ECK120009416,argE,-1,4418344,,,,,,4417143,4418344
437,ECK120009345,hypABCDE,1,3000460,,,,,,3000460,3004154
438,ECK120009455,exbBD,-1,3366854,,,,,,3365392,3366854
439,ECK120009459,feoABC,1,3738516,,,,,,3738516,3741423
440,ECK120009460,fes-ybdZ-entF-fepE,1,683560,,,,,,683560,690260
441,ECK120009461,flgAMN,-1,1237362,,,,,,1235890,1237362
442,ECK120009462,flgBCDEFGHIJ,1,1238942,,,,,,1238942,1246261
443,ECK120009463,fliDST,1,2152652,,,,,,2152652,2155000
444,ECK120009464,fliFGHIJK,1,2164683,,,,,,2164683,2170991
445,ECK120009465,fliLMNOPQR,1,2171062,,,,,,2171062,2175157
446,ECK120009466,rlmE-ftsH,-1,3545074,,,,,,3542256,3545074
447,ECK120009014,bamC,-1,2769483,,,,,,2768272,2769483
448,ECK120009468,glgS,-1,3404448,,,,,,3404152,3404448
449,ECK120009471,hdeAB-yhiD,-1,3851034,,,,,,3849498,3851034
450,ECK120009473,hipBA,-1,1703053,,,,,,1701425,1703053
451,ECK120009474,hisLGDCBHAFI,1,2228572,,,,,,2228572,2235829
452,ECK120009476,hslVU,-1,4378544,,,,,,4376558,4378544
453,ECK120009477,hyaABCDEF,1,1140170,,,,,,1140170,1145820
454,ECK120009478,hybOABCDEFG,-1,3356015,,,,,,3349368,3356015
455,ECK120009479,ribF-ileS-lspA-fkpB-ispH,1,24611,,,,,,24611,30470
456,ECK120009481,waaA-coaD,1,4014385,,,,,,4014385,4016173
457,ECK120009483,lgt-thyA,-1,3154420,,,,,,3152619,3154420
458,ECK120009485,opgGH,1,1217223,,,,,,1217223,1221505
459,ECK120009488,moaABCDE,1,887093,,,,,,887093,890013
460,ECK120009489,modABC,1,865328,,,,,,865328,867878
461,ECK120009470,glyQS,-1,3924828,,,,,,3921765,3924828
462,ECK120010913,trxC,1,2889596,,,,,,2889596,2890075
463,ECK120009708,uxuAB,1,4813959,,,,,,4813959,4816802
464,ECK120010911,narU,-1,1651940,,,,,,1650450,1651940
465,ECK120009543,selAB,-1,3960466,,,,,,3957186,3960466
466,ECK120009579,stpA,-1,2944206,,,,,,2943762,2944206
467,ECK120009542,secE-nusG,1,4441823,,,,,,4441823,4443002
468,ECK120009499,rimP-nusA-infB,-1,3533317,,,,,,3528327,3533317
469,ECK120009500,otsBA,-1,2128736,,,,,,2126367,2128736
470,ECK120009502,yhdT-panF-prmA,1,3620310,,,,,,3620310,3623001
471,ECK120009503,pcnB-folK,-1,158609,,,,,,156691,158609
472,ECK120009507,phoPQ,-1,1296376,,,,,,1294209,1296376
473,ECK120009508,pntAB,-1,1821254,,,,,,1818251,1821254
474,ECK120009510,potFGHI,1,1001705,,,,,,1001705,1005898
475,ECK120009514,pspABCDE,1,1456233,,,,,,1456233,1458198
476,ECK120009515,rcsB,1,2483145,,,,,,2483145,2484277
477,ECK120009520,rnc-era,-1,2873579,,,,,,2871837,2873579
478,ECK120009522,rph-pyrE,-1,4020965,,,,,,4019480,4020965
479,ECK120009523,rplJL-rpoBC,1,4444269,,,,,,4444269,4454259
480,ECK120009524,rplM-rpsI,-1,3590715,,,,,,3589799,3590715
481,ECK120009525,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,-1,3655587,,,,,,3649983,3655587
482,ECK120009526,rplU-rpmA,-1,3552848,,,,,,3552194,3552848
483,ECK120009527,rpmBG,-1,4017078,,,,,,4016292,4017078
484,ECK120009528,rpmH-rnpA,1,4106409,,,,,,4106409,4107150
485,ECK120009530,rpoE-rseABC,-1,2878420,,,,,,2875655,2878420
486,ECK120009533,tff-rpsB-tsf,1,190229,,,,,,190229,192255
487,ECK120009534,rpsF-priB-rpsR-rplI,1,4682845,,,,,,4682845,4684377
488,ECK120009535,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,-1,3661236,,,,,,3656061,3661236
489,ECK120009536,rpsLG-fusA-tufA,-1,3668008,,,,,,3663532,3668008
490,ECK120009545,serC-aroA,1,1065617,,,,,,1065617,1068117
491,ECK120009537,rpsMKD-rpoA-rplQ,-1,3652550,,,,,,3649566,3652550
492,ECK120009577,csgBAC,1,1211804,,,,,,1211804,1213238
493,ECK120009575,osmB,-1,1431302,,,,,,1430936,1431302
494,ECK120009646,ppiA,-1,3689588,,,,,,3688918,3689588
495,ECK120009645,ppiA,-1,3689588,,,,,,3688978,3689588
496,ECK120009544,ydjA-selD-topB,-1,1991091,,,,,,1987323,1991091
497,ECK120009546,sfsA-dksA,-1,161505,,,,,,160139,161505
498,ECK120009547,yacC-speED,-1,136219,,,,,,134035,136219
499,ECK120009549,sspAB,-1,3589207,,,,,,3587886,3589207
500,ECK120009551,umpG-pcm,-1,3021614,,,,,,3019821,3021614
501,ECK120009552,tehAB,1,1606355,,,,,,1606355,1607974
502,ECK120009554,thrS-infC,-1,1946394,,,,,,1943696,1946394
503,ECK120009556,ttdABT,1,3419137,,,,,,3419137,3422201
504,ECK120009557,ubiCA,1,4518161,,,,,,4518161,4519606
505,ECK120009561,xseB-ispA-dxs-yajO,-1,513148,,,,,,508936,513148
506,ECK120009562,xylFGHR,1,3933606,,,,,,3933606,3938694
507,ECK120009563,dsdA,1,2663580,,,,,,2663580,2664989
508,ECK120009564,focA-pflB,-1,1059229,,,,,,1055943,1059229
509,ECK120009565,focA-pflB,-1,1059229,,,,,,1055933,1059229
510,ECK120009566,focA-pflB,-1,1059229,,,,,,1055622,1059229
511,ECK120009567,pflB,-1,1059229,,,,,,1056857,1059229
512,ECK120009568,pflB,-1,1059229,,,,,,1056795,1059229
513,ECK120009569,pflB,-1,1059229,,,,,,1056695,1059229
514,ECK120009570,pflB,-1,1059229,,,,,,1056585,1059229
515,ECK120009571,pflB,-1,1059229,,,,,,1056511,1059229
516,ECK120009572,ackA,1,2565106,,,,,,2565106,2566319
517,ECK120009573,bolA,1,532682,,,,,,532682,533113
518,ECK120009574,cbpAM,-1,1169900,,,,,,1168617,1169900
519,ECK120009576,osmB,-1,1431302,,,,,,1431043,1431302
520,ECK120009647,ppiA,-1,3689588,,,,,,3688883,3689588
521,ECK120009539,rpsP-rimM-trmD-rplS,-1,2915047,,,,,,2912907,2915047
522,ECK120009578,otsA,-1,2128736,,,,,,2127181,2128736
523,ECK120009613,lrhA,-1,2557350,,,,,,2556397,2557350
524,ECK120009581,stpA,-1,2944206,,,,,,2943720,2944206
525,ECK120009612,rpoH,-1,3801434,,,,,,3800451,3801434
526,ECK120009582,treA,-1,1338546,,,,,,1336800,1338546
527,ECK120009583,treR,-1,4724641,,,,,,4723654,4724641
528,ECK120009584,osmE,-1,1968024,,,,,,1967606,1968024
529,ECK120009586,htpX,-1,2059788,,,,,,2058822,2059788
530,ECK120009587,htpG,1,573321,,,,,,573321,575275
531,ECK120009588,htpG,1,573330,,,,,,573330,575275
532,ECK120009589,yadV-htrE,-1,154175,,,,,,150777,154175
533,ECK120009590,yadV-htrE,-1,154175,,,,,,150787,154175
534,ECK120009593,ibpAB,-1,4088767,,,,,,4087718,4088767
535,ECK120009594,mngR,-1,835492,,,,,,834670,835492
536,ECK120009595,fimB,1,4803252,,,,,,4803252,4804002
537,ECK120009596,fimB,1,4803110,,,,,,4803110,4804002
538,ECK120009597,grpE,-1,2921048,,,,,,2920416,2921048
539,ECK120009599,rlmE-ftsH,-1,3545074,,,,,,3542285,3545074
540,ECK120009600,fliAZ-tcyJ,-1,2148179,,,,,,2145901,2148179
541,ECK120009601,gltA,-1,823795,,,,,,822251,823795
542,ECK120009602,dnaK-tpke11-dnaJ,1,13401,,,,,,13401,16576
543,ECK120009603,dnaK-tpke11-dnaJ,1,13422,,,,,,13422,16576
544,ECK120009604,clpPX,1,534894,,,,,,534894,537002
545,ECK120009605,glgS,-1,3404448,,,,,,3404162,3404448
546,ECK120009606,clpB,-1,2902489,,,,,,2899841,2902489
547,ECK120009608,hscBA-fdx-iscX,-1,2827902,,,,,,2824884,2827902
548,ECK120009615,trmA,-1,4426785,,,,,,4425627,4426785
549,ECK120009540,rpsU-dnaG-rpoD,1,3423360,,,,,,3423360,3427675
550,ECK120009642,mprA-emrAB,1,2956969,,,,,,2956969,2960376
551,ECK120009640,soxR,1,4543202,,,,,,4543202,4543712
552,ECK120009580,stpA,-1,2944206,,,,,,2943742,2944206
553,ECK120009644,appA,1,1148785,,,,,,1148785,1150101
554,ECK120009614,lysU,-1,4611142,,,,,,4609545,4611142
555,ECK120009616,uspA,1,3835462,,,,,,3835462,3836070
556,ECK120009617,uspA,1,3835477,,,,,,3835477,3836070
557,ECK120009618,uspA,1,3835479,,,,,,3835479,3836070
558,ECK120009619,rpsU-dnaG-rpoD,1,3423425,,,,,,3423425,3427675
559,ECK120009620,rpsU-dnaG-rpoD,1,3423448,,,,,,3423448,3427675
560,ECK120009621,rpoD,1,3425186,,,,,,3425186,3427675
561,ECK120009622,rpoD,1,3425350,,,,,,3425350,3427675
562,ECK120009623,rpoD,1,3425401,,,,,,3425401,3427675
563,ECK120009624,upp-uraA,-1,2790592,,,,,,2788554,2790592
564,ECK120009625,nlpD-rpoS,-1,3019280,,,,,,3017057,3019280
565,ECK120009626,rpoS,-1,3019280,,,,,,3017721,3019280
566,ECK120009627,epd-pgk,-1,3268568,,,,,,3266176,3268568
567,ECK120009628,cvpA-purF-ubiX,-1,2579677,,,,,,2576937,2579677
568,ECK120009629,clpA,1,1031026,,,,,,1031026,1033486
569,ECK120009630,clpA,1,1031038,,,,,,1031038,1033486
570,ECK120009631,clpA,1,1031156,,,,,,1031156,1033486
571,ECK120009632,nuoABCEFGHIJKLMN,-1,2541652,,,,,,2526322,2541652
572,ECK120009633,tsx,-1,507083,,,,,,505934,507083
573,ECK120009634,tsx,-1,507083,,,,,,506088,507083
574,ECK120009636,endA,1,3291486,,,,,,3291486,3292282
575,ECK120009637,endA,1,3291434,,,,,,3291434,3292282
576,ECK120009639,corA,1,4224076,,,,,,4224076,4225258
577,ECK120009641,livKHMGF,-1,3793512,,,,,,3788506,3793512
578,ECK120009743,arcA,-1,4898855,,,,,,4897859,4898855
579,ECK120009742,arcA,-1,4898855,,,,,,4897882,4898855
580,ECK120009741,arcA,-1,4898855,,,,,,4897886,4898855
581,ECK120009679,asnT,1,2195952,,,,,,2195952,2196161
582,ECK120009677,valUXY-lysV,1,2704032,,,,,,2704032,2704627
583,ECK120009676,proL,1,2455596,,,,,,2455596,2455721
584,ECK120009675,valVW,1,1892776,,,,,,1892776,1892953
585,ECK120009648,ppiA,-1,3689588,,,,,,3688864,3689588
586,ECK120009649,cadBA,-1,4614412,,,,,,4610776,4614412
587,ECK120009651,glgCAP,-1,3765652,,,,,,3760280,3765652
588,ECK120009652,glgCAP,-1,3765652,,,,,,3760164,3765652
589,ECK120009653,fliAZ-tcyJ,-1,2148179,,,,,,2145912,2148179
590,ECK120009654,rpsU,1,3423360,,,,,,3423360,3423785
591,ECK120009655,glnB,-1,2858150,,,,,,2857779,2858150
592,ECK120009656,glnB,-1,2858150,,,,,,2857694,2858150
593,ECK120009657,cvpA-purF-ubiX,-1,2579677,,,,,,2576907,2579677
594,ECK120009658,ompC,-1,2479060,,,,,,2477806,2479060
595,ECK120009659,ompC,-1,2479060,,,,,,2477783,2479060
596,ECK120009660,yhfA,-1,3683277,,,,,,3682740,3683277
597,ECK120009661,ptsHI-crr,1,2712615,,,,,,2712615,2715494
598,ECK120009662,ptsHI-crr,1,2712612,,,,,,2712612,2715494
599,ECK120009663,ptsHI-crr,1,2712621,,,,,,2712621,2715494
600,ECK120009664,ptsHI-crr,1,2712715,,,,,,2712715,2715494
601,ECK120009665,ptsHI-crr,1,2712722,,,,,,2712722,2715494
602,ECK120009666,pyrLBI,-1,4730783,,,,,,4730656,4730783
603,ECK120009667,pyrLBI,-1,4730783,,,,,,4730464,4730783
604,ECK120009668,rcsA,1,2175315,,,,,,2175315,2176070
605,ECK120009669,rpoN-hpf-ptsN-rapZ-npr,1,3564648,,,,,,3564648,3568275
606,ECK120009707,pykF,1,1901829,,,,,,1901829,1903472
607,ECK120009671,aspV,1,237605,,,,,,237605,237758
608,ECK120009706,rseABC,-1,2878420,,,,,,2876110,2878420
609,ECK120009703,pdhR-aceEF-lpd,1,123593,,,,,,123593,130953
610,ECK120009308,betT,1,400575,,,,,,400575,402650
611,ECK120015484,yfdX-frc-oxc-yfdVE,-1,2672482,,,,,,2666075,2672482
612,ECK120009694,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,-1,2140385,,,,,,2139951,2140385
613,ECK120009681,asnV,1,2195952,,,,,,2195952,2196035
614,ECK120009682,argW,1,2618055,,,,,,2618055,2618130
615,ECK120009683,pheV,1,3311516,,,,,,3311516,3311628
616,ECK120009684,ileX,1,3428309,,,,,,3428309,3428428
617,ECK120009685,argX-hisR-leuT-proM,1,4206797,,,,,,4206797,4207274
618,ECK120009686,thrU-tyrU-glyT-thrT-tufB,1,4440028,,,,,,4440028,4441831
619,ECK120009687,glyVXY,1,4649543,,,,,,4649543,4649888
620,ECK120009688,leuX,1,4754370,,,,,,4754370,4754513
621,ECK120009689,metT-leuW-glnUW-metU-glnVX,-1,768005,,,,,,767234,768005
622,ECK120009690,serW,-1,1033789,,,,,,1033626,1033789
623,ECK120009691,serT,-1,1139737,,,,,,1139569,1139737
624,ECK120009692,serX,-1,1204925,,,,,,1204228,1204925
625,ECK120009695,serU,-1,2194879,,,,,,2194785,2194879
626,ECK120009783,mazEFG,-1,3063132,,,,,,3061658,3063132
627,ECK120009696,alaWX,-1,2701110,,,,,,2700859,2701110
628,ECK120009697,serV-argVYZQ,-1,2966065,,,,,,2965152,2966065
629,ECK120009698,metY-rimP-nusA-infB,-1,3533317,,,,,,3528205,3533317
630,ECK120009699,leuU,-1,3542204,,,,,,3541998,3542204
631,ECK120009700,proK,-1,3905209,,,,,,3904924,3905209
632,ECK120009701,pheU,-1,4620452,,,,,,4620334,4620452
633,ECK120009702,leuQPV,-1,4866825,,,,,,4866472,4866825
634,ECK120009704,lpd,1,129276,,,,,,129276,130953
635,ECK120009672,thrW,1,365176,,,,,,365176,365281
636,ECK120009673,argU,1,642610,,,,,,642610,642706
637,ECK120009674,lysT-valT-lysW,1,850902,,,,,,850902,851306
638,ECK120009745,arcA,-1,4898855,,,,,,4897706,4898855
639,ECK120009712,putP,1,1186361,,,,,,1186361,1188014
640,ECK120009744,arcA,-1,4898855,,,,,,4897795,4898855
641,ECK120009713,putP,1,1186386,,,,,,1186386,1188014
642,ECK120009714,putP,1,1186467,,,,,,1186467,1188014
643,ECK120009715,caiF,1,37408,,,,,,37408,37885
644,ECK120009716,fixABCX,1,45517,,,,,,45517,48942
645,ECK120009720,lldPRD,1,3986397,,,,,,3986397,3990125
646,ECK120009721,fimAICDFGH,1,4805136,,,,,,4805136,4812151
647,ECK120009722,fimE,1,4804314,,,,,,4804314,4805344
648,ECK120009724,rpoH,-1,3801434,,,,,,3800508,3801434
649,ECK120009725,msrA,-1,4699869,,,,,,4699146,4699869
650,ECK120009726,ampC,-1,4635568,,,,,,4634348,4635568
651,ECK120009727,eda,-1,2080220,,,,,,2079196,2080220
652,ECK120009728,eda,-1,2080220,,,,,,2079506,2080220
653,ECK120009729,cmoM-mukFEB,1,1081425,,,,,,1081425,1088807
654,ECK120009730,mobAB,-1,4265077,,,,,,4263953,4265077
655,ECK120009731,mobAB,-1,4265077,,,,,,4263862,4265077
656,ECK120009732,eda,-1,2080220,,,,,,2079521,2080220
657,ECK120009733,rseD-rpoE-rseABC,-1,2878420,,,,,,2875556,2878420
658,ECK120009734,trpCBA,-1,1406645,,,,,,1403117,1406645
659,ECK120009737,ychQA-kdsA,1,1359856,,,,,,1359856,1362024
660,ECK120009738,kdsA,1,1360811,,,,,,1360811,1362024
661,ECK120009739,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,-1,3529131,,,,,,3519755,3529131
662,ECK120009740,metY,-1,3538163,,,,,,3537897,3538163
663,ECK120009747,arcA,-1,4898855,,,,,,4897713,4898855
664,ECK120009781,cfa,1,1887740,,,,,,1887740,1888922
665,ECK120009780,cfa,1,1887562,,,,,,1887562,1888922
666,ECK120009779,feaR,-1,1561127,,,,,,1560138,1561127
667,ECK120009709,aldA,1,1594008,,,,,,1594008,1595489
668,ECK120009710,putP,1,1186344,,,,,,1186344,1188014
669,ECK120009711,putP,1,1186355,,,,,,1186355,1188014
670,ECK120009746,arcA,-1,4898855,,,,,,4897593,4898855
671,ECK120009748,putA,-1,1182096,,,,,,1178091,1182096
672,ECK120009750,cydAB,1,841672,,,,,,841672,844569
673,ECK120009751,cutA,-1,4622961,,,,,,4622587,4622961
674,ECK120009752,cmk-rpsA,1,1069187,,,,,,1069187,1071738
675,ECK120009754,napFDAGHBC-ccmABCDEFGH,-1,2459373,,,,,,2447154,2459373
676,ECK120009756,yiaJ,-1,3944133,,,,,,3943199,3944133
677,ECK120009757,gadBC,-1,1677825,,,,,,1674658,1677825
678,ECK120009758,paaZ,-1,1566346,,,,,,1564273,1566346
679,ECK120009609,hypBCDE,1,3000672,,,,,,3000672,3004154
680,ECK120009763,mdfA,1,955045,,,,,,955045,956334
681,ECK120009765,acpP-fabF,1,1259525,,,,,,1259525,1261130
682,ECK120009768,dadAX,1,1330376,,,,,,1330376,1332816
683,ECK120009769,dadAX,1,1330405,,,,,,1330405,1332816
684,ECK120009770,garPLRK-rnpB,-1,3487663,,,,,,3482688,3487663
685,ECK120009771,rnc-era-recO-pdxJ-acpS,-1,2871716,,,,,,2868111,2871716
686,ECK120009772,pdxJ-acpS,-1,2871716,,,,,,2870521,2871716
687,ECK120009773,hupA,1,4463901,,,,,,4463901,4464326
688,ECK120009774,hupB,1,539689,,,,,,539689,540025
689,ECK120009775,hupB,1,539642,,,,,,539642,540025
690,ECK120009776,hupB,1,539579,,,,,,539579,540025
691,ECK120009777,hupB,1,539552,,,,,,539552,540025
692,ECK120009778,paaABCDEFGHIJK,1,1568614,,,,,,1568614,1578187
693,ECK120009764,hydN-hypF,-1,2983726,,,,,,2980767,2983726
694,ECK120010912,emrKY,-1,2665097,,,,,,2662287,2665097
695,ECK120009610,icd,1,1303020,,,,,,1303020,1304432
696,ECK120009782,relA-mazEF,-1,3063994,,,,,,3060921,3063994
697,ECK120009814,proVWX,1,2950677,,,,,,2950677,2954239
698,ECK120010883,argP,1,3256867,,,,,,3256867,3257817
699,ECK120009813,paaXY,1,1578258,,,,,,1578258,1579810
700,ECK120009786,ilvLXG_1G_2MEDA,1,4174722,,,,,,4174722,4181557
701,ECK120009787,ilvEDA,1,4176822,,,,,,4176822,4181557
702,ECK120009788,rnpB,-1,3487666,,,,,,3487036,3487666
703,ECK120009789,adhE,-1,1386874,,,,,,1384011,1386874
704,ECK120009790,pqiABC,1,1119852,,,,,,1119852,1123645
705,ECK120009791,pqiABC,1,1119845,,,,,,1119845,1123645
706,ECK120009792,rpsA-ihfB,1,1069739,,,,,,1069739,1072194
707,ECK120009793,rpsA-ihfB,1,1069881,,,,,,1069881,1072194
708,ECK120009794,hlyE,-1,1322352,,,,,,1321371,1322352
709,ECK120009795,rnb,-1,1435134,,,,,,1432947,1435134
710,ECK120009796,rnb,-1,1435134,,,,,,1433132,1435134
711,ECK120009797,gadAX,-1,3860694,,,,,,3858002,3860694
712,ECK120009798,glnK-amtB,1,550803,,,,,,550803,552547
713,ECK120009799,yiaKLMNO-lyxK-sgbHUE,1,3945123,,,,,,3945123,3953230
714,ECK120009800,dnaAN-recF,-1,4102446,,,,,,4098712,4102446
715,ECK120009801,yceD-rpmF,1,1254599,,,,,,1254599,1255490
716,ECK120009802,yceD-rpmF,1,1254741,,,,,,1254741,1255490
717,ECK120009803,rtcBA,-1,3754227,,,,,,3751953,3754227
718,ECK120009804,dcuA,-1,4623415,,,,,,4622044,4623415
719,ECK120009805,aroP,-1,121703,,,,,,120197,121703
720,ECK120009806,nac,-1,2212432,,,,,,2211470,2212432
721,ECK120009807,phoPQ,-1,1296376,,,,,,1294184,1296376
722,ECK120009816,proVWX,1,2950713,,,,,,2950713,2954239
723,ECK120009808,xylAB,-1,3930454,,,,,,3927564,3930454
724,ECK120010881,uspB,-1,3834864,,,,,,3834401,3834864
725,ECK120010877,menA-rraA,-1,4377021,,,,,,4375460,4377021
726,ECK120010953,lptD,-1,57949,,,,,,55548,57949
727,ECK120010951,rseP,1,196987,,,,,,196987,198415
728,ECK120009815,proVWX,1,2950870,,,,,,2950870,2954239
729,ECK120009817,grxA,-1,998465,,,,,,998185,998465
730,ECK120009818,mutS,1,3006852,,,,,,3006852,3009487
731,ECK120009819,rpmH-rnpA,1,4106363,,,,,,4106363,4107150
732,ECK120009820,cedA,-1,1959783,,,,,,1959462,1959783
733,ECK120009821,zraP,-1,4464988,,,,,,4464539,4464988
734,ECK120009825,torR,-1,1164671,,,,,,1163949,1164671
735,ECK120009826,acnA,1,1423974,,,,,,1423974,1426699
736,ECK120009827,acnA,1,1423617,,,,,,1423617,1426699
737,ECK120009828,acnB,1,132982,,,,,,132982,135735
738,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,4651167,,,,,,4651167,4661534
739,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,4651265,,,,,,4651265,4661534
740,ECK120009831,yeiL,1,2424681,,,,,,2424681,2425405
741,ECK120009832,phoH,1,1192083,,,,,,1192083,1193313
742,ECK120009833,phoH,1,1192156,,,,,,1192156,1193313
743,ECK120009834,yajC-secDF,1,503192,,,,,,503192,506463
744,ECK120009835,tgt-yajC,1,502042,,,,,,502042,503773
745,ECK120009836,aroKB-damX-dam-rpe-gph-trpS,-1,3710368,,,,,,3703622,3710368
746,ECK120009837,aroKB-damX-dam-rpe-gph-trpS,-1,3710368,,,,,,3703835,3710368
747,ECK120009838,damX-dam-rpe-gph-trpS,-1,3710368,,,,,,3705402,3710368
748,ECK120009839,dam-rpe-gph-trpS,-1,3710368,,,,,,3706750,3710368
749,ECK120009840,dam-rpe-gph-trpS,-1,3710368,,,,,,3707020,3710368
750,ECK120009841,rpe-gph-trpS,-1,3710368,,,,,,3707849,3710368
751,ECK120010878,pyrH,1,192329,,,,,,192329,193097
752,ECK120010954,lptD,-1,57949,,,,,,55463,57949
753,ECK120009809,xylR,1,3937443,,,,,,3937443,3938694
754,ECK120010882,efp,1,4633353,,,,,,4633353,4634051
755,ECK120010915,cueO,1,138508,,,,,,138508,140096
756,ECK120010885,ydeA,1,1729643,,,,,,1729643,1730906
757,ECK120010914,glsA-ybaT,1,589617,,,,,,589617,591912
758,ECK120010887,tsr,1,4852369,,,,,,4852369,4854057
759,ECK120010889,flgMN,-1,1237362,,,,,,1236611,1237362
760,ECK120010890,flgKL,1,1246300,,,,,,1246300,1248935
761,ECK120010891,aer,-1,3430257,,,,,,3428693,3430257
762,ECK120010892,tar-tap-cheRBYZ,-1,2115809,,,,,,2109486,2115809
763,ECK120010893,ycgR,-1,1336660,,,,,,1335897,1336660
764,ECK120010894,pdeH,-1,3874252,,,,,,3873443,3874252
765,ECK120010895,dcuC,-1,725382,,,,,,723882,725382
766,ECK120010896,metK,1,3287724,,,,,,3287724,3289007
767,ECK120010897,pspF,-1,1455013,,,,,,1453886,1455013
768,ECK120010898,pspF,-1,1455013,,,,,,1453902,1455013
769,ECK120010899,pspF,-1,1455013,,,,,,1453791,1455013
770,ECK120010900,inaA,-1,2508951,,,,,,2508274,2508951
771,ECK120010902,dcuD,1,3587725,,,,,,3587725,3589195
772,ECK120010903,psiE,1,4506018,,,,,,4506018,4506453
773,ECK120010904,hpt,1,142668,,,,,,142668,143275
774,ECK120010905,mfd,-1,1278477,,,,,,1274967,1278477
775,ECK120010906,mfd,-1,1278477,,,,,,1275003,1278477
776,ECK120010907,mhpR-lacI,-1,445451,,,,,,443351,445451
777,ECK120010908,mgtLA,1,4725637,,,,,,4725637,4728678
778,ECK120010909,fiu,-1,909515,,,,,,907116,909515
779,ECK120010910,narU,-1,1651940,,,,,,1650489,1651940
780,ECK120010918,fldB,1,3236690,,,,,,3236690,3237244
781,ECK120009810,rpmH-rnpA,1,4106535,,,,,,4106535,4107150
782,ECK120010949,yqjA-mzrA,1,3465272,,,,,,3465272,3466451
783,ECK120010947,ygiM,1,3413835,,,,,,3413835,3414558
784,ECK120010884,yihG,-1,4269840,,,,,,4268858,4269840
785,ECK120010950,bamD,1,2906938,,,,,,2906938,2907815
786,ECK120010917,xdhABC,1,3197306,,,,,,3197306,3201017
787,ECK120010919,infC-rpmI-rplT,-1,1945722,,,,,,1944267,1945722
788,ECK120010920,patA,1,3432159,,,,,,3432159,3433574
789,ECK120010921,gpmA,-1,857104,,,,,,856315,857104
790,ECK120010922,ryhB,-1,3782494,,,,,,3782405,3782494
791,ECK120010923,ygaC,-1,2945764,,,,,,2944824,2945764
792,ECK120010924,lpxP,1,2680034,,,,,,2680034,2681021
793,ECK120010925,ybaB-recR,1,571955,,,,,,571955,573256
794,ECK120010926,bamE,1,2924419,,,,,,2924419,2924879
795,ECK120010927,psd-mscM,-1,4643277,,,,,,4638686,4643277
796,ECK120010928,sbmA-yaiW,1,472645,,,,,,472645,475058
797,ECK120010929,pphA,-1,2070449,,,,,,2069377,2070449
798,ECK120010930,yeaY,-1,2038087,,,,,,2037477,2038087
799,ECK120010931,yiiS-uspD,1,4371044,,,,,,4371044,4371896
800,ECK120010932,sixA,-1,2608076,,,,,,2607404,2608076
801,ECK120010933,yfeYX,-1,2727485,,,,,,2725888,2727485
802,ECK120010940,rapA-rluA,-1,61490,,,,,,57819,61490
803,ECK120010941,pdeR,-1,1432948,,,,,,1430861,1432948
