,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
421,ECK120011060,pyrF-yciH,1,1477480,,,,,,1477480,1478594
422,ECK120011059,aspC,-1,1098858,,,,,,1097634,1098858
423,ECK120011056,adk,1,561390,,,,,,561390,562070
424,ECK120011054,lacI,-1,429288,,,,,,428178,429288
425,ECK120011099,osmC,1,1685639,,,,,,1685639,1686099
426,ECK120011051,dapD,-1,190114,,,,,,189227,190114
427,ECK120009808,xylAB,-1,4107699,,,,,,4104809,4107699
428,ECK120010945,yggN,-1,3377669,,,,,,3376775,3377669
429,ECK120011050,degP,1,186618,,,,,,186618,188081
430,ECK120011049,carB,1,37283,,,,,,37283,40546
431,ECK120011048,dapB,1,34851,,,,,,34851,35780
432,ECK120010984,cspI,-1,1790754,,,,,,1790397,1790754
433,ECK120010983,talA-tktB,1,2821612,,,,,,2821612,2824663
434,ECK120010982,nanCM,-1,5164684,,,,,,5162418,5164684
435,ECK120010981,dinG-ybiB,1,945583,,,,,,945583,948720
436,ECK120010978,gadEF-mdtEF,1,4035146,,,,,,4035146,4040328
437,ECK120010944,lpxD,1,205984,,,,,,205984,207020
438,ECK120010970,hdeD,1,4033763,,,,,,4033763,4034370
439,ECK120010963,nfsB,-1,682890,,,,,,682208,682890
440,ECK120010962,seqA-pgm,1,789660,,,,,,789660,791961
441,ECK120010961,glrK,-1,2944161,,,,,,2942709,2944161
442,ECK120010960,puuP,-1,1493439,,,,,,1491868,1493439
443,ECK120010955,lptD-surA-pdxA,-1,59535,,,,,,54626,59535
444,ECK120010954,lptD,-1,61863,,,,,,59377,61863
445,ECK120010953,lptD,-1,61863,,,,,,59462,61863
446,ECK120010951,rseP,1,201494,,,,,,201494,202922
447,ECK120010950,bamD,1,2991909,,,,,,2991909,2992786
448,ECK120010949,yqjA-mzrA,1,3618615,,,,,,3618615,3619794
449,ECK120010968,gadEF,1,4035043,,,,,,4035043,4035883
450,ECK120010942,dsbC,-1,3315897,,,,,,3315175,3315897
451,ECK120010909,fiu,-1,951670,,,,,,949271,951670
452,ECK120010910,narU,-1,1669386,,,,,,1667934,1669386
453,ECK120009807,phoPQ,-1,1280751,,,,,,1278559,1280751
454,ECK120010943,skp-lpxD-fabZ-lpxA,1,205479,,,,,,205479,208372
455,ECK120010941,pdeR,-1,1480367,,,,,,1478281,1480367
456,ECK120010940,rapA-rluA,-1,66737,,,,,,63066,66737
457,ECK120010933,yfeYX,-1,2799167,,,,,,2797570,2799167
458,ECK120010931,yiiS-uspD,1,4585129,,,,,,4585129,4585981
459,ECK120010930,yeaY,-1,2061981,,,,,,2061372,2061981
460,ECK120010929,pphA,-1,2094336,,,,,,2093264,2094336
461,ECK120010928,sbmA-yaiW,1,456337,,,,,,456337,458750
462,ECK120010927,psd-mscM,-1,4971758,,,,,,4967167,4971758
463,ECK120010926,bamE,1,3009277,,,,,,3009277,3009737
464,ECK120010925,ybaB-recR,1,557960,,,,,,557960,559261
465,ECK120010924,lpxP,1,2752088,,,,,,2752088,2753075
466,ECK120010922,ryhB,-1,3934814,,,,,,3934725,3934814
467,ECK120010921,gpmA,-1,856779,,,,,,855990,856779
468,ECK120010920,patA,1,3590472,,,,,,3590472,3591887
469,ECK120010919,infC-rpmI-rplT,-1,1968550,,,,,,1967094,1968550
470,ECK120010918,fldB,1,3317607,,,,,,3317607,3318161
471,ECK120010917,xdhABC,1,3278224,,,,,,3278224,3281935
472,ECK120010915,cueO,1,143522,,,,,,143522,145110
473,ECK120010914,glsA-ybaT,1,576776,,,,,,576776,579071
474,ECK120010913,trxC,1,2974618,,,,,,2974618,2975097
475,ECK120010911,narU,-1,1669386,,,,,,1667895,1669386
476,ECK120010948,bamA,1,202845,,,,,,202845,205384
477,ECK120010947,ygiM,1,3572175,,,,,,3572175,3572898
478,ECK120010946,yggN,-1,3377669,,,,,,3376829,3377669
479,ECK120010908,mgtLA,1,5057603,,,,,,5057603,5060644
480,ECK120009840,dam-rpe-gph-trpS,-1,3858728,,,,,,3855380,3858728
481,ECK120009841,rpe-gph-trpS,-1,3858728,,,,,,3856209,3858728
482,ECK120010893,ycgR,-1,1322934,,,,,,1322171,1322934
483,ECK120010904,hpt,1,147682,,,,,,147682,148289
484,ECK120010903,psiE,1,4720177,,,,,,4720177,4720612
485,ECK120010902,dcuD,1,3736560,,,,,,3736560,3738030
486,ECK120010900,inaA,-1,2620614,,,,,,2619936,2620614
487,ECK120010899,pspF,-1,1502330,,,,,,1501108,1502330
488,ECK120010898,pspF,-1,1502330,,,,,,1501219,1502330
489,ECK120010897,pspF,-1,1502330,,,,,,1501203,1502330
490,ECK120010896,metK,1,3363342,,,,,,3363342,3364625
491,ECK120010895,dcuC,-1,730333,,,,,,728832,730333
492,ECK120010894,pdeH,-1,4055194,,,,,,4054385,4055194
493,ECK120010892,tar-tap-cheRBYZ,-1,2139317,,,,,,2132994,2139317
494,ECK120010877,menA-rraA,-1,4591105,,,,,,4589544,4591105
495,ECK120010891,aer,-1,3588570,,,,,,3587006,3588570
496,ECK120010890,flgKL,1,1228521,,,,,,1228521,1231156
497,ECK120010889,flgMN,-1,1219618,,,,,,1218867,1219618
498,ECK120009655,glnB,-1,2941560,,,,,,2941189,2941560
499,ECK120010885,ydeA,1,1748765,,,,,,1748765,1750028
500,ECK120010884,yihG,-1,4517866,,,,,,4516884,4517866
501,ECK120010883,argP,1,3336495,,,,,,3336495,3337445
502,ECK120010882,efp,1,4961544,,,,,,4961544,4962242
503,ECK120009839,dam-rpe-gph-trpS,-1,3858728,,,,,,3855110,3858728
504,ECK120010887,tsr,1,5192891,,,,,,5192891,5194579
505,ECK120009809,xylR,1,4114688,,,,,,4114688,4115940
506,ECK120009814,proVWX,1,3066693,,,,,,3066693,3070256
507,ECK120010907,mhpR-lacI,-1,429288,,,,,,427188,429288
508,ECK120010906,mfd,-1,1262957,,,,,,1259483,1262957
509,ECK120010905,mfd,-1,1262957,,,,,,1259447,1262957
510,ECK120009838,damX-dam-rpe-gph-trpS,-1,3858728,,,,,,3853762,3858728
511,ECK120009837,aroKB-damX-dam-rpe-gph-trpS,-1,3858728,,,,,,3852195,3858728
512,ECK120009836,aroKB-damX-dam-rpe-gph-trpS,-1,3858728,,,,,,3851982,3858728
513,ECK120009835,tgt-yajC,1,487698,,,,,,487698,489429
514,ECK120009834,yajC-secDF,1,488848,,,,,,488848,492119
515,ECK120009833,phoH,1,1185281,,,,,,1185281,1186438
516,ECK120009832,phoH,1,1185208,,,,,,1185208,1186438
517,ECK120009831,yeiL,1,2520918,,,,,,2520918,2521642
518,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,4979867,,,,,,4979867,4990137
519,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,4979769,,,,,,4979769,4990137
520,ECK120009827,acnA,1,1471036,,,,,,1471036,1474118
521,ECK120009826,acnA,1,1471393,,,,,,1471393,1474118
522,ECK120009825,torR,-1,1155694,,,,,,1154972,1155694
523,ECK120009821,zraP,-1,4675684,,,,,,4675241,4675684
524,ECK120009820,cedA,-1,1982602,,,,,,1982281,1982602
525,ECK120009819,rpmH-rnpA,1,4319008,,,,,,4319008,4319795
526,ECK120009818,mutS,1,3119750,,,,,,3119750,3122385
527,ECK120009817,grxA,-1,1003874,,,,,,1003594,1003874
528,ECK120009816,proVWX,1,3066729,,,,,,3066729,3070256
529,ECK120009815,proVWX,1,3066886,,,,,,3066886,3070256
530,ECK120009810,rpmH-rnpA,1,4319180,,,,,,4319180,4319795
531,ECK120010881,uspB,-1,4004711,,,,,,4004248,4004711
532,ECK120009805,aroP,-1,126717,,,,,,125211,126717
533,ECK120009696,alaWX,-1,2773164,,,,,,2772913,2773164
534,ECK120009771,rnc-era-recO-pdxJ-acpS,-1,2955125,,,,,,2951520,2955125
535,ECK120009733,rseD-rpoE-rseABC,-1,2961830,,,,,,2958966,2961830
536,ECK120009804,dcuA,-1,4951762,,,,,,4950391,4951762
537,ECK120009803,rtcBA,-1,3902153,,,,,,3899879,3902153
538,ECK120009802,yceD-rpmF,1,1239212,,,,,,1239212,1239961
539,ECK120009801,yceD-rpmF,1,1239070,,,,,,1239070,1239961
540,ECK120009800,dnaAN-recF,-1,4315091,,,,,,4311357,4315091
541,ECK120009798,glnK-amtB,1,536808,,,,,,536808,538553
542,ECK120009797,gadAX,-1,4041717,,,,,,4039035,4041717
543,ECK120009796,rnb,-1,1482551,,,,,,1480549,1482551
544,ECK120009769,dadAX,1,1314792,,,,,,1314792,1317203
545,ECK120009794,hlyE,-1,1306738,,,,,,1305755,1306738
546,ECK120009792,rpsA-ihfB,1,1076228,,,,,,1076228,1078683
547,ECK120009791,pqiABC,1,1119128,,,,,,1119128,1122928
548,ECK120009790,pqiABC,1,1119135,,,,,,1119135,1122928
549,ECK120009789,adhE,-1,1378764,,,,,,1375901,1378764
550,ECK120009781,cfa,1,1910703,,,,,,1910703,1911885
551,ECK120009780,cfa,1,1910525,,,,,,1910525,1911885
552,ECK120009777,hupB,1,525557,,,,,,525557,526030
553,ECK120009776,hupB,1,525584,,,,,,525584,526030
554,ECK120009775,hupB,1,525647,,,,,,525647,526030
555,ECK120009774,hupB,1,525694,,,,,,525694,526030
556,ECK120009793,rpsA-ihfB,1,1076370,,,,,,1076370,1078683
557,ECK120009795,rnb,-1,1482551,,,,,,1480364,1482551
558,ECK120009765,acpP-fabF,1,1243996,,,,,,1243996,1245602
559,ECK120009737,ychQA-kdsA,1,1352226,,,,,,1352226,1354394
560,ECK120009754,napFDAGHBC-ccmABCDEFGH,-1,2563791,,,,,,2551572,2563791
561,ECK120009756,yiaJ,-1,4121380,,,,,,4120446,4121380
562,ECK120009757,gadBC,-1,1697959,,,,,,1694791,1697959
563,ECK120009760,glpGR,-1,3906074,,,,,,3904347,3906074
564,ECK120009759,glpEGR,-1,3906074,,,,,,3903978,3906074
565,ECK120009763,mdfA,1,997028,,,,,,997028,998316
566,ECK120009761,glpR,-1,3906074,,,,,,3904936,3906074
567,ECK120009762,glpR,-1,3906074,,,,,,3905071,3906074
568,ECK120009764,hydN-hypF,-1,3097439,,,,,,3094480,3097439
569,ECK120009751,cutA,-1,4951309,,,,,,4950935,4951309
570,ECK120009752,cmk-rpsA,1,1075676,,,,,,1075676,1078227
571,ECK120009742,arcA,-1,5239864,,,,,,5238891,5239864
572,ECK120009748,putA,-1,1173118,,,,,,1169113,1173118
573,ECK120009747,arcA,-1,5239864,,,,,,5238722,5239864
574,ECK120009746,arcA,-1,5239864,,,,,,5238602,5239864
575,ECK120009745,arcA,-1,5239864,,,,,,5238715,5239864
576,ECK120009744,arcA,-1,5239864,,,,,,5238804,5239864
577,ECK120009743,arcA,-1,5239864,,,,,,5238868,5239864
578,ECK120009741,arcA,-1,5239864,,,,,,5238895,5239864
579,ECK120009740,metY,-1,3686867,,,,,,3686601,3686867
580,ECK120009739,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,-1,3677839,,,,,,3668467,3677839
581,ECK120009738,kdsA,1,1353181,,,,,,1353181,1354394
582,ECK120009768,dadAX,1,1314763,,,,,,1314763,1317203
583,ECK120009773,hupA,1,4674597,,,,,,4674597,4675022
584,ECK120009772,pdxJ-acpS,-1,2955125,,,,,,2953930,2955125
585,ECK120009734,trpCBA,-1,1452021,,,,,,1448493,1452021
586,ECK120009678,metZWV,1,3209414,,,,,,3209414,3209790
587,ECK120009731,mobAB,-1,4513102,,,,,,4511887,4513102
588,ECK120009694,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,-1,2163882,,,,,,2163447,2163882
589,ECK120009730,mobAB,-1,4513102,,,,,,4511978,4513102
590,ECK120009729,cmoM-mukFEB,1,1087914,,,,,,1087914,1095296
591,ECK120009728,eda,-1,2105869,,,,,,2105155,2105869
592,ECK120009727,eda,-1,2105869,,,,,,2104845,2105869
593,ECK120009726,ampC,-1,4963759,,,,,,4962539,4963759
594,ECK120009725,msrA,-1,5032469,,,,,,5031746,5032469
595,ECK120009724,rpoH,-1,3950393,,,,,,3949467,3950393
596,ECK120009719,ompR-envZ,-1,3880641,,,,,,3878358,3880641
597,ECK120009718,ompR-envZ,-1,3880641,,,,,,3878474,3880641
598,ECK120009717,ompR-envZ,-1,3880641,,,,,,3878406,3880641
599,ECK120009716,fixABCX,1,48867,,,,,,48867,52292
600,ECK120009715,caiF,1,40726,,,,,,40726,41203
601,ECK120009709,aldA,1,1612853,,,,,,1612853,1614334
602,ECK120009708,uxuAB,1,5170393,,,,,,5170393,5173236
603,ECK120009707,pykF,1,1924795,,,,,,1924795,1926438
604,ECK120009706,rseABC,-1,2961830,,,,,,2959520,2961830
605,ECK120009702,leuQPV,-1,5207348,,,,,,5206996,5207348
606,ECK120009701,pheU,1,3387124,,,,,,3387124,3387242
607,ECK120009700,proK,-1,4089588,,,,,,4089303,4089588
608,ECK120009699,leuU,-1,3690908,,,,,,3690702,3690908
609,ECK120009698,metY-rimP-nusA-infB,-1,3682025,,,,,,3676917,3682025
610,ECK120009691,serT,-1,1139032,,,,,,1138864,1139032
611,ECK120009695,serU,-1,2272386,,,,,,2272292,2272386
612,ECK120009689,metT-leuW-glnUW-metU-glnVX,-1,772804,,,,,,772030,772804
613,ECK120009658,ompC,-1,2583478,,,,,,2582221,2583478
614,ECK120009732,eda,-1,2105869,,,,,,2105170,2105869
615,ECK120009690,serW,-1,1041705,,,,,,1041542,1041705
616,ECK120009686,thrU-tyrU-glyT-thrT-tufB,1,4649774,,,,,,4649774,4651578
617,ECK120009685,argX-hisR-leuT-proM,1,4447784,,,,,,4447784,4448261
618,ECK120009684,ileX,1,3586671,,,,,,3586671,3586790
619,ECK120009682,argW,1,2738932,,,,,,2738932,2739007
620,ECK120009681,asnV,1,2317587,,,,,,2317587,2317670
621,ECK120009806,nac,-1,2316352,,,,,,2315390,2316352
622,ECK120009675,valVW,1,1915739,,,,,,1915739,1915916
623,ECK120009673,argU,1,652727,,,,,,652727,652823
624,ECK120009672,thrW,1,336118,,,,,,336118,336223
625,ECK120009671,aspV,1,241983,,,,,,241983,242136
626,ECK120009669,rpoN-hpf-ptsN-rapZ-npr,1,3713499,,,,,,3713499,3717125
627,ECK120009668,rcsA,1,2196130,,,,,,2196130,2196885
628,ECK120009667,pyrLBI,-1,5062749,,,,,,5062430,5062749
629,ECK120009666,pyrLBI,-1,5062749,,,,,,5062622,5062749
630,ECK120009665,ptsHI-crr,1,2784632,,,,,,2784632,2787404
631,ECK120009664,ptsHI-crr,1,2784625,,,,,,2784625,2787404
632,ECK120009663,ptsHI-crr,1,2784531,,,,,,2784531,2787404
633,ECK120009662,ptsHI-crr,1,2784522,,,,,,2784522,2787404
634,ECK120009661,ptsHI-crr,1,2784525,,,,,,2784525,2787404
635,ECK120009660,yhfA,-1,3831676,,,,,,3831139,3831676
636,ECK120009659,ompC,-1,2583478,,,,,,2582198,2583478
637,ECK120009657,cvpA-purF-ubiX,-1,2700068,,,,,,2697298,2700068
638,ECK120010878,pyrH,1,196836,,,,,,196836,197604
639,ECK120009656,glnB,-1,2941560,,,,,,2941104,2941560
640,ECK120009605,glgS,-1,3562787,,,,,,3562501,3562787
641,ECK120009620,rpsU-dnaG-rpoD,1,3581809,,,,,,3581809,3586036
642,ECK120009649,cadBA,-1,4825579,,,,,,4821943,4825579
643,ECK120009645,ppiA,-1,3837987,,,,,,3837377,3837987
644,ECK120009643,fecIR,-1,5127413,,,,,,5125895,5127413
645,ECK120009642,mprA-emrAB,1,3073147,,,,,,3073147,3076554
646,ECK120009641,livKHMGF,-1,3943217,,,,,,3938211,3943217
647,ECK120009640,soxR,1,4755464,,,,,,4755464,4755974
648,ECK120009639,corA,1,4473755,,,,,,4473755,4474937
649,ECK120009637,endA,1,3367040,,,,,,3367040,3367888
650,ECK120009636,endA,1,3367092,,,,,,3367092,3367888
651,ECK120009493,napFDAGHBC-ccmABCDEFGH,-1,2563791,,,,,,2551575,2563791
652,ECK120009634,tsx,-1,493365,,,,,,492370,493365
653,ECK120009632,nuoABCEFGHIJKLMN,-1,2661887,,,,,,2646555,2661887
654,ECK120009631,clpA,1,1038835,,,,,,1038835,1041165
655,ECK120009630,clpA,1,1038717,,,,,,1038717,1041165
656,ECK120009629,clpA,1,1038705,,,,,,1038705,1041165
657,ECK120009628,cvpA-purF-ubiX,-1,2700068,,,,,,2697328,2700068
658,ECK120009627,epd-pgk,-1,3348196,,,,,,3345804,3348196
659,ECK120009626,rpoS,-1,3127018,,,,,,3125459,3127018
660,ECK120009625,nlpD-rpoS,-1,3127018,,,,,,3124795,3127018
661,ECK120009624,upp-uraA,-1,2861889,,,,,,2859851,2861889
662,ECK120009623,rpoD,1,3583762,,,,,,3583762,3586036
663,ECK120009633,tsx,-1,493365,,,,,,492216,493365
664,ECK120009619,rpsU-dnaG-rpoD,1,3581786,,,,,,3581786,3586036
665,ECK120009613,lrhA,-1,2677586,,,,,,2676633,2677586
666,ECK120009579,stpA,-1,3058350,,,,,,3057906,3058350
667,ECK120009614,lysU,-1,4822309,,,,,,4820712,4822309
668,ECK120009612,rpoH,-1,3950393,,,,,,3949410,3950393
669,ECK120009611,rpoH,-1,3950393,,,,,,3949277,3950393
670,ECK120009610,icd,1,1287396,,,,,,1287396,1288808
671,ECK120009609,hypBCDE,1,3113104,,,,,,3113104,3116586
672,ECK120009608,hscBA-fdx-iscX,-1,2911179,,,,,,2908161,2911179
673,ECK120009606,clpB,-1,2987461,,,,,,2984814,2987461
674,ECK120011053,pepD,-1,328312,,,,,,326762,328312
675,ECK120009604,clpPX,1,520898,,,,,,520898,523007
676,ECK120009603,dnaK-tpke11-dnaJ,1,13581,,,,,,13581,16735
677,ECK120009602,dnaK-tpke11-dnaJ,1,13560,,,,,,13560,16735
678,ECK120009600,fliAZ-tcyJ,-1,2171677,,,,,,2169399,2171677
679,ECK120009599,rlmE-ftsH,-1,3693778,,,,,,3690989,3693778
680,ECK120009597,grpE,-1,3005907,,,,,,3005276,3005907
681,ECK120009593,ibpAB,-1,4301412,,,,,,4300363,4301412
682,ECK120009588,htpG,1,559335,,,,,,559335,561280
683,ECK120009587,htpG,1,559326,,,,,,559326,561280
684,ECK120009586,htpX,-1,2083675,,,,,,2082709,2083675
685,ECK120009585,yjaZ,1,4664026,,,,,,4664026,4664622
686,ECK120009584,osmE,-1,1990834,,,,,,1990416,1990834
687,ECK120009583,treR,-1,5056607,,,,,,5055620,5056607
688,ECK120009581,stpA,-1,3058350,,,,,,3057864,3058350
689,ECK120009580,stpA,-1,3058350,,,,,,3057886,3058350
690,ECK120009622,rpoD,1,3583711,,,,,,3583711,3586036
691,ECK120009621,rpoD,1,3583547,,,,,,3583547,3586036
692,ECK120009578,otsA,-1,2152244,,,,,,2150689,2152244
693,ECK120009577,csgBAC,1,1194060,,,,,,1194060,1195494
694,ECK120009564,focA-pflB,-1,1065718,,,,,,1062432,1065718
695,ECK120009574,cbpAM,-1,1160923,,,,,,1159640,1160923
696,ECK120009573,bolA,1,518686,,,,,,518686,519117
697,ECK120009572,ackA,1,2685341,,,,,,2685341,2686554
698,ECK120009571,pflB,-1,1065718,,,,,,1063000,1065718
699,ECK120009570,pflB,-1,1065718,,,,,,1063074,1065718
700,ECK120009569,pflB,-1,1065718,,,,,,1063184,1065718
701,ECK120009568,pflB,-1,1065718,,,,,,1063284,1065718
702,ECK120009567,pflB,-1,1065718,,,,,,1063346,1065718
703,ECK120009566,focA-pflB,-1,1065718,,,,,,1062111,1065718
704,ECK120009565,focA-pflB,-1,1065718,,,,,,1062422,1065718
705,ECK120009562,xylFGHR,1,4110851,,,,,,4110851,4115940
706,ECK120009541,ruvAB,-1,2118002,,,,,,2116192,2118002
707,ECK120009557,ubiCA,1,4730431,,,,,,4730431,4731876
708,ECK120009556,ttdABT,1,3577497,,,,,,3577497,3580561
709,ECK120009554,thrS-infC,-1,1969223,,,,,,1966525,1969223
710,ECK120009551,umpG-pcm,-1,3129352,,,,,,3127559,3129352
711,ECK120009549,sspAB,-1,3738043,,,,,,3736722,3738043
712,ECK120009547,yacC-speED,-1,141233,,,,,,139049,141233
713,ECK120009546,sfsA-dksA,-1,166141,,,,,,164775,166141
714,ECK120009545,serC-aroA,1,1072106,,,,,,1072106,1074606
715,ECK120009543,selAB,-1,4143320,,,,,,4140040,4143320
716,ECK120009542,secE-nusG,1,4651570,,,,,,4651570,4652749
717,ECK120009540,rpsU-dnaG-rpoD,1,3581720,,,,,,3581720,3586036
718,ECK120009653,fliAZ-tcyJ,-1,2171677,,,,,,2169410,2171677
719,ECK120009537,rpsMKD-rpoA-rplQ,-1,3800949,,,,,,3797965,3800949
720,ECK120009497,nlpD-rpoS,-1,3127018,,,,,,3124748,3127018
721,ECK120009576,osmB,-1,1478720,,,,,,1478461,1478720
722,ECK120009575,osmB,-1,1478720,,,,,,1478354,1478720
723,ECK120009535,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,-1,3809635,,,,,,3804460,3809635
724,ECK120009534,rpsF-priB-rpsR-rplI,1,5015980,,,,,,5015980,5017512
725,ECK120009533,tff-rpsB-tsf,1,194736,,,,,,194736,196762
726,ECK120009532,rpoZ-spoT-trmH-recG,1,4222597,,,,,,4222597,4227811
727,ECK120009530,rpoE-rseABC,-1,2961830,,,,,,2959065,2961830
728,ECK120009528,rpmH-rnpA,1,4319054,,,,,,4319054,4319795
729,ECK120009527,rpmBG,-1,4191615,,,,,,4190829,4191615
730,ECK120009526,rplU-rpmA,-1,3701699,,,,,,3701045,3701699
731,ECK120009525,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,-1,3803986,,,,,,3798382,3803986
732,ECK120009524,rplM-rpsI,-1,3739551,,,,,,3738635,3739551
733,ECK120009522,rph-pyrE,-1,4195502,,,,,,4194017,4195502
734,ECK120009520,rnc-era,-1,2956988,,,,,,2955246,2956988
735,ECK120009515,rcsB,1,2587566,,,,,,2587566,2588698
736,ECK120009514,pspABCDE,1,1503550,,,,,,1503550,1505515
737,ECK120009510,potFGHI,1,1007114,,,,,,1007114,1011298
738,ECK120009507,phoPQ,-1,1280751,,,,,,1278584,1280751
739,ECK120009502,yhdT-panF-prmA,1,3768875,,,,,,3768875,3771566
740,ECK120009501,panBC,-1,154600,,,,,,152915,154600
741,ECK120009500,otsBA,-1,2152244,,,,,,2149875,2152244
742,ECK120009499,rimP-nusA-infB,-1,3682025,,,,,,3677039,3682025
743,ECK120009498,nuoABCEFGHIJKLMN,-1,2661887,,,,,,2646728,2661887
744,ECK120009536,rpsLG-fusA-tufA,-1,3816407,,,,,,3811931,3816407
745,ECK120009492,mreBCD,-1,3759902,,,,,,3757151,3759902
746,ECK120009490,moeAB,-1,976806,,,,,,974792,976806
747,ECK120009381,marRAB,1,1750903,,,,,,1750903,1752017
748,ECK120009491,motAB-cheAW,-1,2145695,,,,,,2141165,2145695
749,ECK120009451,dnaTC-yjjA,-1,5200889,,,,,,5198894,5200889
750,ECK120009489,modABC,1,865000,,,,,,865000,867550
751,ECK120009488,moaABCDE,1,927381,,,,,,927381,930301
752,ECK120009485,opgGH,1,1199479,,,,,,1199479,1203761
753,ECK120009483,lgt-thyA,-1,3226355,,,,,,3224554,3226355
754,ECK120009481,waaA-coaD,1,4188922,,,,,,4188922,4190710
755,ECK120009479,ribF-ileS-lspA-fkpB-ispH,1,27928,,,,,,27928,33787
756,ECK120009478,hybOABCDEFG,-1,3503904,,,,,,3497257,3503904
757,ECK120009477,hyaABCDEF,1,1139465,,,,,,1139465,1145115
758,ECK120009476,hslVU,-1,4592628,,,,,,4590642,4592628
759,ECK120009474,hisLGDCBHAFI,1,2355755,,,,,,2355755,2363015
760,ECK120009471,hdeAB-yhiD,-1,4032058,,,,,,4030522,4032058
761,ECK120009470,glyQS,-1,4102065,,,,,,4099002,4102065
762,ECK120009468,glgS,-1,3562787,,,,,,3562491,3562787
763,ECK120009466,rlmE-ftsH,-1,3693778,,,,,,3690960,3693778
764,ECK120009465,fliLMNOPQR,1,2191877,,,,,,2191877,2195972
765,ECK120009464,fliFGHIJK,1,2185498,,,,,,2185498,2191806
766,ECK120009463,fliDST,1,2176120,,,,,,2176120,2178468
767,ECK120009461,flgAMN,-1,1219618,,,,,,1218146,1219618
768,ECK120009460,fes-ybdZ-entF-fepE,1,689960,,,,,,689960,696659
769,ECK120009459,feoABC,1,3886226,,,,,,3886226,3889133
770,ECK120009456,fabHDG,1,1240937,,,,,,1240937,1243825
771,ECK120009450,dnaK-tpke11-dnaJ,1,13484,,,,,,13484,16735
772,ECK120009455,exbBD,-1,3514740,,,,,,3513278,3514740
773,ECK120009448,def-fmt,1,3795018,,,,,,3795018,3796529
774,ECK120009415,kbl-tdh,-1,4173697,,,,,,4171440,4173697
775,ECK120009654,rpsU,1,3581720,,,,,,3581720,3582146
776,ECK120009449,dnaAN-recF,-1,4315091,,,,,,4311278,4315091
777,ECK120009446,dapA-bamC,-1,2840806,,,,,,2838825,2840806
778,ECK120009445,dadAX,1,1314779,,,,,,1314779,1317203
779,ECK120009444,cydDC,-1,1043336,,,,,,1039779,1043336
780,ECK120009443,creABCD,1,5235804,,,,,,5235804,5239897
781,ECK120009442,cobUST,-1,2318723,,,,,,2316237,2318723
782,ECK120009441,clpPX,1,520829,,,,,,520829,523007
783,ECK120009438,chbBCARFG,-1,1985356,,,,,,1980017,1985356
784,ECK120009437,caiTABCDE,-1,41322,,,,,,34066,41322
785,ECK120009433,atpIBEFHAGDC,-1,4381068,,,,,,4374051,4381068
786,ECK120009427,ampDE,1,125276,,,,,,125276,126708
787,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,4979509,,,,,,4979509,4990137
788,ECK120009425,adiA,-1,4808962,,,,,,4806617,4808962
789,ECK120009424,acrEF,1,3775226,,,,,,3775226,3779701
790,ECK120009423,acrAB,-1,545505,,,,,,541061,545505
791,ECK120009422,accD,-1,2705365,,,,,,2704313,2705365
792,ECK120009421,accBC,1,3766664,,,,,,3766664,3768826
793,ECK120009420,accA,1,213435,,,,,,213435,214604
794,ECK120009419,gntT,1,3892780,,,,,,3892780,3894250
795,ECK120009418,gntKU,-1,3929575,,,,,,3927618,3929575
796,ECK120009417,edd-eda,-1,2105869,,,,,,2103241,2105869
797,ECK120009416,argE,-1,4628340,,,,,,4627139,4628340
798,ECK120009414,serA,-1,3333943,,,,,,3332665,3333943
799,ECK120015476,fhuF,-1,5206144,,,,,,5205325,5206144
800,ECK120009452,dppABCDF,-1,4082876,,,,,,4076871,4082876
801,ECK120009412,oppABCDF,1,1383204,,,,,,1383204,1388887
802,ECK120009379,fpr,-1,4585986,,,,,,4585213,4585986
803,ECK120009395,speAB,-1,3359642,,,,,,3356471,3359642
804,ECK120009408,metF,1,4607495,,,,,,4607495,4608455
805,ECK120009407,glpTQ,-1,2624838,,,,,,2622322,2624838
806,ECK120009406,fadBA,-1,4499979,,,,,,4496575,4499979
807,ECK120009404,treBC,-1,5053376,,,,,,5050220,5053376
808,ECK120009403,torCAD,1,1156488,,,,,,1156488,1160830
809,ECK120009401,ftsQAZ,1,109559,,,,,,109559,113148
810,ECK120009400,zwf,-1,2108623,,,,,,2107086,2108623
811,ECK120009399,rhaT,-1,4570316,,,,,,4569241,4570316
812,ECK120009397,rbsDACBKR,1,4398882,,,,,,4398882,4404779
813,ECK120009396,guaBA,-1,2873924,,,,,,2870721,2873924
814,ECK120009394,prs,-1,1346223,,,,,,1344941,1346223
815,ECK120009380,nfo,1,2516434,,,,,,2516434,2517325
816,ECK120009391,nhaAR,1,17546,,,,,,17546,19708
817,ECK120009389,adhE,-1,1378764,,,,,,1375797,1378764
