,locus_tag,name,left,right,strand
563,ECK120015120,fadIJ,2462461,2466141,-1
564,ECK120015121,ydiQRST-fadK,1781331,1786391,1
565,ECK120015123,malZ,421641,423777,1
566,ECK120015124,aes,498169,499275,-1
567,ECK120015125,ynfEFGH-dmsD,1659670,1666834,1
568,ECK120015126,argG,3318239,3319835,1
569,ECK120015127,arcB,3350544,3352904,-1
570,ECK120015128,mcrBC,4581592,4584017,-1
571,ECK120015129,pspG,4266311,4266672,1
572,ECK120015841,hyfABCDEFGHIJR-focB,2599656,2613438,1
573,ECK120015842,yceD-rpmF-plsX-fabHDG-acpP-fabF,1148226,1154757,1
574,ECK120015843,icd,1196453,1197950,1
575,ECK120015844,epd-pgk-fbaA,3068821,3072560,-1
576,ECK120015846,ackA-pta,2418905,2422337,1
577,ECK120015847,artPIQM,901117,904265,-1
578,ECK120015848,mdtABCD-baeSR,2155980,2167135,1
579,ECK120015851,rbsDACBKR,3697462,3703560,-1
580,ECK120015852,atoDAEB,2327934,2331963,1
581,ECK120015853,hycABCDEFGHI,2841133,2849320,-1
582,ECK120015854,allS,530519,531569,-1
583,ECK120015857,yhhY,4058789,4059390,-1
584,ECK120015859,fhuF,4609555,4610487,-1
585,ECK120015860,ydeP,1585921,1588461,-1
586,ECK120015865,yrbL,3348214,3348939,1
587,ECK120015866,borD,577823,578185,-1
588,ECK120015867,rstAB,1683800,1685897,1
589,ECK120015868,slyB,1721450,1722057,1
590,ECK120015870,hemL,173602,175094,-1
591,ECK120015871,pagP,656908,657539,1
592,ECK120015872,ybjG,883214,883970,-1
593,ECK120015873,rpsT,20771,21255,-1
594,ECK120015875,dhaR,1252580,1254562,1
595,ECK120015876,dhaKLM,1249273,1252521,-1
596,ECK120015877,acrD,2586070,2589364,1
597,ECK120015878,gatR_2,2173532,2173870,-1
598,ECK120015879,tpiA,3525012,3525941,1
599,ECK120015880,aspS,1950376,1952415,-1
600,ECK120015881,pgl,799008,800003,1
601,ECK120015882,talB,8191,9226,1
602,ECK120015883,yiaG,3920647,3920984,-1
603,ECK120015884,ytfK,4444124,4444473,1
604,ECK120015885,ansP,1526195,1527734,-1
605,ECK120015886,pheP,600937,602632,1
606,ECK120015887,msyB,1115384,1115790,-1
607,ECK120015888,artJ,900070,901217,-1
608,ECK120015890,ybjP,904374,904945,-1
609,ECK120015891,yggE,3065996,3066841,-1
610,ECK120015892,metE,3621367,3623866,-1
611,ECK120015894,nudB-yebC-ruvC,1948529,1950388,-1
612,ECK120015895,yebB,1947824,1948567,1
613,ECK120015896,ydjM,1811732,1812515,1
614,ECK120015897,insK,3918366,3919350,-1
615,ECK120015898,dinQ,3992394,3992763,1
616,ECK120015900,ybfE,712027,712456,-1
617,ECK120015901,hokE,606863,607211,1
618,ECK120015902,cho,1825196,1826116,1
619,ECK120015903,rimJ,1127099,1127723,1
620,ECK120015904,dut-slmA,3825325,3826563,-1
621,ECK120015905,molR_1,2199703,2200632,1
622,ECK120015906,galP,3086660,3088334,1
623,ECK120015907,bdm-sra,1557540,1558102,-1
624,ECK120015911,hcaR,2666662,2667620,-1
625,ECK120015912,hcaEFCBD,2667590,2671905,1
626,ECK120015913,prpR,346081,347775,-1
627,ECK120015916,kdgK,3960067,3960996,-1
628,ECK120015917,mntH,2516914,2518264,-1
629,ECK120015918,rpiA,3057300,3058223,-1
630,ECK120015920,ves,1826076,1826698,-1
631,ECK120015921,agp,1065738,1067279,1
632,ECK120015922,glk,2513870,2515007,-1
633,ECK120015923,galU,1292982,1293942,1
634,ECK120015924,amyA,2008252,2009811,1
635,ECK120015925,bglX,2222994,2225454,-1
636,ECK120015926,sthA,3475879,3477291,1
637,ECK120015927,evgAS,2488959,2493413,1
638,ECK120015928,polB,63429,65853,-1
639,ECK120015929,ftsK,933351,937635,1
640,ECK120015933,gor,3992764,3994303,-1
641,ECK120015934,recN,2750383,2752112,1
642,ECK120015936,bacA,3201966,3203130,-1
643,ECK120015937,prpBCDE,347711,353816,1
644,ECK120015938,seqA-pgm,713364,715664,1
645,ECK120016634,hypABCDE-fhlA,2848525,2855072,1
646,ECK120016637,fes-ybdZ-entF-fepE,611760,618610,1
647,ECK120016639,ygcG,2904367,2905239,1
648,ECK120016641,fliE,2014837,2015250,-1
649,ECK120016644,frlABCDR,4135633,4140506,-1
650,ECK120016645,dcuSR,4353993,4356410,-1
651,ECK120016648,ldhA,1443568,1444629,-1
652,ECK120016649,bcsABZC,3945179,3954715,1
653,ECK120016650,ybbN,516649,517771,-1
654,ECK120016651,gapC_1C_2,1491427,1492427,-1
655,ECK120016652,treF,3969174,3970864,-1
656,ECK120016653,rssAB,1290683,1292832,1
657,ECK120016655,ybfHG,716369,717063,-1
658,ECK120016656,acrR,484763,485632,1
659,ECK120016658,yqjH,3214383,3215222,-1
660,ECK120016659,yegS,2170849,2171748,1
661,ECK120016660,gatR_1,2171830,2172276,-1
662,ECK120016662,ydhB,1740580,1741512,-1
663,ECK120016663,ydhP,1737835,1739051,-1
664,ECK120016666,fbp,4459291,4460289,-1
665,ECK120016667,barA,2913713,2916469,1
666,ECK120016668,yzfA,4452656,4453124,-1
667,ECK120016670,yegRZ,2169739,2170567,-1
668,ECK120016673,cpxRA,3530921,3533079,1
669,ECK120016674,emrKY,2486084,2488976,-1
670,ECK120016675,sbmA-yaiW,395777,398190,1
671,ECK120016676,yfeYX,2555092,2556689,-1
672,ECK120016677,rutABCDEFG,1068933,1074601,-1
673,ECK120016678,spy,1826771,1827569,-1
674,ECK120016679,ycaC,945353,945979,-1
675,ECK120016680,yfeKS,2542761,2543929,1
676,ECK120016683,qseBC,3167937,3170489,1
677,ECK120016686,greA,3328094,3328769,-1
678,ECK120016687,yecR,1990261,1990682,1
679,ECK120016688,yejO,2289724,2292510,-1
680,ECK120016760,flgBCDEFGHIJ,1132494,1139889,1
681,ECK120016762,flgKL,1139928,1142563,1
682,ECK120016763,flhBAE,1964294,1968007,-1
683,ECK120016764,rne,1142759,1146450,-1
684,ECK120016765,yhjJ,3958236,3959971,1
685,ECK120016767,plsB,4257633,4260283,-1
686,ECK120016770,ydhIJK,1722712,1725847,1
687,ECK120016773,yicJI,3803751,3808196,1
688,ECK120016774,ftnB,1988868,1989565,1
689,ECK120016775,bglA,3042318,3043757,1
690,ECK120016782,ytfE,4436001,4436746,-1
691,ECK120016783,ygbA,2855109,2855608,-1
692,ECK120016916,pyrLBI,4475666,4477425,-1
693,ECK120016918,hisLGDCBHAFI,2092102,2099362,1
694,ECK120016920,rhoL-rho,3669005,3670519,-1
695,ECK120016992,rplKAJL-rpoBC,3447068,3458443,-1
696,ECK120016993,bssS,1122278,1122635,-1
697,ECK120017007,fbaB,2180846,2182045,-1
698,ECK120017008,pgaABCD,1086528,1093016,-1
699,ECK120020629,argR,3384457,3385028,1
700,ECK120020905,fimAICDFGH,4547316,4554390,1
701,ECK120020906,fimE,4546540,4547582,1
702,ECK120020907,fimB,4544600,4546239,1
703,ECK120020908,csgBAC,1103629,1105534,1
704,ECK120020909,yhdT-panF-prmA,3407102,3409897,1
705,ECK120020910,yahN,344890,345561,-1
706,ECK120020911,yahO,345656,345983,1
707,ECK120020912,yaiT,389475,390935,1
708,ECK120020913,yaiY,398249,398557,-1
709,ECK120020914,ybaY,474603,475175,1
710,ECK120020916,yaiZ,398678,399029,1
711,ECK120020917,yajQ,443764,444398,1
712,ECK120020918,ybaK,505827,506306,-1
713,ECK120020919,ybcY,581375,581959,-1
714,ECK120020921,ybdL,632809,633969,1
715,ECK120020922,ybeL,675415,675922,1
716,ECK120020923,ybeQ,675992,676969,-1
717,ECK120020924,ybeT,679274,679828,-1
718,ECK120020926,ybhA,798035,798853,-1
719,ECK120020927,ybhD,800044,801273,-1
720,ECK120020928,ybhQ,825023,825462,1
721,ECK120020929,ybiA,832890,833372,-1
722,ECK120020932,yagU,302215,302829,1
723,ECK120020933,argA,2947812,2949229,1
724,ECK120020936,cysS,553800,555219,1
725,ECK120020938,appY,582677,583653,1
726,ECK120020941,ydiU,1791522,1793024,-1
727,ECK120020942,oxyS,3478212,3478396,1
728,ECK120020943,panD,146314,146754,-1
729,ECK120020944,pdxK,2541832,2542765,-1
730,ECK120020945,pepE,4233043,4233732,-1
731,ECK120020946,pepN,991013,993656,1
732,ECK120020947,pepT,1187400,1188647,1
733,ECK120020948,pitA,4001274,4002803,-1
734,ECK120020949,ppa,4453802,4454453,-1
735,ECK120020950,proC,404010,404910,-1
736,ECK120020951,purT,1932595,1933773,1
737,ECK120020952,rdgC,408332,409243,-1
738,ECK120020953,rdlA,1270853,1270966,1
739,ECK120020954,rdlB,1271388,1271500,1
740,ECK120020955,rdlC,1271923,1272037,1
741,ECK120020956,rfaH,3611685,3612348,1
742,ECK120020957,rhlE,831294,832658,1
743,ECK120020958,rhtB,3627622,3628242,1
744,ECK120020960,ybiT,856254,857977,1
745,ECK120020961,ribC,1744315,1744956,-1
746,ECK120020962,rluF,4233944,4234816,1
747,ECK120020963,rpmE,3509456,3509773,-1
748,ECK120020965,ryeA,1924780,1925028,1
749,ECK120020966,sieB,1420385,1420873,1
750,ECK120020967,tusA,4031342,4031664,1
751,ECK120020968,slyA,1722104,1722538,-1
752,ECK120020969,slyX,4162558,4162776,-1
753,ECK120020971,sraA,457952,458008,-1
754,ECK120020973,sraG,3311038,3311253,1
755,ECK120020977,srmB,2711552,2712886,1
756,ECK120020979,ybaP,506510,507304,-1
757,ECK120020980,ybaQ,507415,507783,1
758,ECK120020983,tdk,1295065,1295721,1
759,ECK120020984,tesB,473525,474425,-1
760,ECK120020985,thiI,440692,442221,1
761,ECK120020986,torT,1056659,1057711,1
762,ECK120020987,tp2,122697,122857,-1
763,ECK120020988,tqsA,1675604,1676661,1
764,ECK120020989,ubiF,695523,696698,1
765,ECK120020990,ushA,504138,505790,1
766,ECK120020991,uspC,1981890,1982318,1
767,ECK120020992,uspG,640662,641136,-1
768,ECK120020994,yaaI,11382,11786,-1
769,ECK120020995,yacH,129407,131260,-1
770,ECK120020997,yafC,229967,230881,-1
771,ECK120020998,yafF,239190,239378,1
772,ECK120020999,yafS,234816,235538,1
773,ECK120021000,yafU,238746,239084,-1
774,ECK120021001,yafV,239419,240216,-1
775,ECK120021002,yagJ,290724,291455,1
776,ECK120021003,acs-yjcH-actP,4286843,4291253,-1
777,ECK120021004,tar-tap-cheRBYZ,1968107,1974430,-1
778,ECK120023622,thrS-infC-rpmI-rplT-pheMST-ihfA,1796930,1804447,-1
779,ECK120023624,waaA-coaD,3830111,3832159,-1
780,ECK120023626,ldrD,3940143,3940516,1
781,ECK120023627,ligB,3819200,3820927,1
782,ECK120023628,lit,1200272,1201165,1
783,ECK120023629,luxS,2812874,2813721,-1
784,ECK120023630,ldrC,1271815,1271969,-1
785,ECK120023632,ygiZ,3170535,3171055,-1
786,ECK120023633,aaeR,3389338,3390304,1
787,ECK120023634,abgR,1406409,1407407,1
788,ECK120023635,omrB,2974960,2975249,-1
789,ECK120023636,omrA,2974758,2975056,-1
790,ECK120023637,acpH,423561,424142,-1
791,ECK120023639,ais,2369688,2370290,-1
792,ECK120023640,amiC,2946413,2947666,-1
793,ECK120023641,ampH,394354,395587,-1
794,ECK120023642,aslA,3650674,3652329,1
795,ECK120023643,azoR,1483969,1484781,-1
796,ECK120023644,bioH,4095558,4096342,1
797,ECK120023645,bisC,3924021,3926354,1
798,ECK120023646,can,142008,142703,-1
799,ECK120023647,chaA,1272326,1273426,-1
800,ECK120023648,crcB,657977,658360,-1
801,ECK120023649,cspF,1643569,1643781,1
802,ECK120023650,cspH,1051385,1051729,-1
803,ECK120023651,dacB,3328771,3330251,1
804,ECK120023652,dacC,881075,882351,1
805,ECK120023653,dcp,1627049,1629094,-1
806,ECK120023654,ddlA,399053,400147,-1
807,ECK120023655,dld,2225519,2227321,1
808,ECK120023656,dsrA,2027364,2027450,-1
809,ECK120023657,dsrB,2026772,2026960,-1
810,ECK120023658,eco,2307239,2307727,1
811,ECK120023660,emtA,1244757,1245368,1
812,ECK120023661,envR,3412658,3413320,-1
813,ECK120023662,fadE,240859,243406,-1
814,ECK120023663,fadR,1236464,1237275,1
815,ECK120023664,feaB,1449017,1450777,1
816,ECK120023665,fimZ,563071,563703,-1
817,ECK120023666,fsaA,864064,864726,1
818,ECK120023668,ggt,4053549,4055334,1
819,ECK120023669,gltS,3811750,3812955,1
820,ECK120023670,grxD,1735468,1735895,-1
821,ECK120023671,gsk,499349,500653,1
822,ECK120023672,guaC,113444,114487,1
823,ECK120023673,hdfR,3688660,3689553,1
824,ECK120023674,helD,1024860,1026947,1
825,ECK120023675,hokA,3919815,3919967,1
826,ECK120023676,iap,2875237,2876274,1
827,ECK120023677,ompX,850631,851431,1
828,ECK120023678,ompW,1313745,1316372,1
829,ECK120023679,nudG,1843160,1843611,1
830,ECK120023680,nudE,4114267,4114827,1
831,ECK120023682,nlpA,3800299,3801240,1
832,ECK120023683,nhoA,1535738,1536583,1
833,ECK120023684,narP,2293756,2294481,1
834,ECK120023685,mug,3213623,3214129,-1
835,ECK120023686,mrr,4591629,4592543,1
836,ECK120023687,mrcA,4114968,4117590,-1
837,ECK120023689,micC,1438835,1438943,1
838,ECK120023690,mdtK,1744967,1746544,1
839,ECK120023692,marC,1619957,1620655,-1
840,ECK120023693,mak,409368,410276,1
841,ECK120023694,insA-7,4523207,4523482,1
842,ECK120023695,insG,4506783,4508192,-1
843,ECK120023696,insH-1,273325,274341,-1
844,ECK120023697,insH-10,273325,274341,-1
845,ECK120023698,insH-11,273325,274341,-1
846,ECK120023699,insH-5,1429460,1430440,-1
847,ECK120023700,insH-8,273325,274341,-1
848,ECK120023701,insH-9,273325,274341,-1
849,ECK120023702,intD,564038,565201,-1
850,ECK120023703,intG,2014639,2014917,1
851,ECK120023705,ivy,240343,240816,1
852,ECK120023706,kdgR,1911022,1911813,-1
853,ECK120023707,kptA,4565610,4566164,1
854,ECK120023708,ldrA,1270745,1270890,-1
855,ECK120023709,ldrB,1271280,1271425,-1
856,ECK120023710,ycaK,950090,950680,1
857,ECK120023711,ycaN,949082,949990,-1
858,ECK120023714,ycbX,1006913,1008022,-1
859,ECK120023716,yccU,1028368,1028781,1
860,ECK120023717,yccX,1030486,1030764,1
861,ECK120023719,yceF,1147588,1148172,-1
862,ECK120023722,ycgB,1237286,1238863,-1
863,ECK120023723,ycgJ,1228177,1228545,1
864,ECK120023725,ychH,1260119,1260646,1
865,ECK120023726,ychN,1274823,1275176,-1
866,ECK120023727,ychO,1275337,1276755,1
867,ECK120023728,yciN,1332131,1332382,-1
868,ECK120023729,ycjG,1390588,1391609,1
869,ECK120023730,ycjW,1384677,1385675,-1
870,ECK120023733,ydbJ,1442743,1443038,1
871,ECK120023735,ydcI,1495862,1496848,-1
872,ECK120023736,ydcK,1501183,1502210,-1
873,ECK120023737,ydcO,1506619,1508034,-1
874,ECK120023738,yddH,1534996,1535565,-1
875,ECK120023739,eamA,1621952,1622851,-1
876,ECK120023740,ydeE,1623046,1624233,1
877,ECK120023741,ydeJ,1625991,1627005,1
878,ECK120023742,ydgC,1683409,1683744,-1
879,ECK120023743,ydgJ,1704982,1706022,-1
880,ECK120023744,ydhQ,1746585,1747916,-1
881,ECK120023745,ydiP,1780104,1781121,-1
882,ECK120023746,ydiY,1807039,1807908,-1
883,ECK120023747,yeaL,1876037,1876512,1
884,ECK120023750,yebQ,1911990,1913363,1
885,ECK120023751,yecF,1997854,1998179,1
886,ECK120023752,yecH,1991388,1991728,-1
887,ECK120023753,yedA,2031676,2032596,1
888,ECK120023754,yedD,2009814,2010227,-1
889,ECK120023755,yedP,2027601,2028463,1
890,ECK120023756,yegD,2149811,2151163,1
891,ECK120023758,ybjM,890467,890888,1
892,ECK120023759,yegH,2140000,2141622,1
893,ECK120023760,yegI,2151176,2153122,-1
894,ECK120023761,yegJ,2153322,2153783,1
895,ECK120023762,yeiG,2247244,2248080,1
896,ECK120023763,yejK,2286274,2287326,-1
897,ECK120023764,yfaH,2354357,2354563,1
898,ECK120023765,yfaL,2345087,2348839,-1
899,ECK120023766,nudI,2369224,2369649,1
900,ECK120023767,yfbK,2388665,2390392,-1
901,ECK120023768,yfbN,2392380,2393096,-1
902,ECK120023770,yfdY,2500496,2500760,-1
903,ECK120023771,yfeH,2532392,2533390,1
904,ECK120023772,yfeN,2530573,2531337,1
905,ECK120023773,yfeR,2531376,2532302,-1
906,ECK120023775,yfgO,2613476,2614537,-1
907,ECK120023776,yfiC,2710683,2711420,-1
908,ECK120023777,yfiE,2713095,2713976,-1
909,ECK120023778,yfiF,2716147,2717229,-1
910,ECK120023780,yfjH,2756300,2757401,-1
911,ECK120023782,ygbI,2859123,2859890,-1
912,ECK120023783,ygdI,2941574,2941801,-1
913,ECK120023784,ygeV,3002664,3004503,-1
914,ECK120023785,ygfZ,3039938,3040949,1
915,ECK120023786,yggR,3092756,3093957,-1
916,ECK120023787,yghT,3132787,3133479,1
917,ECK120023788,yghU,3137356,3138249,1
918,ECK120023790,ygiD,3180275,3181131,-1
919,ECK120023791,yhiN,4003005,4004207,1
920,ECK120023792,yhjB,3968367,3969123,1
921,ECK120023793,yiaF,3921318,3922081,1
922,ECK120023795,yiaT,3888290,3889287,1
923,ECK120023796,yiaU,3887449,3888423,-1
924,ECK120023797,yibT,3863996,3864244,1
925,ECK120023798,yicS,3799907,3800200,-1
926,ECK120023799,yidI,3783551,3784000,-1
927,ECK120023800,yidL,3779239,3780223,-1
928,ECK120023801,yidP,3775800,3776516,-1
929,ECK120023802,yidR,3771106,3772353,1
930,ECK120023804,yidX,3764321,3764977,-1
931,ECK120023806,yifB,3686712,3688232,1
932,ECK120023808,yigE,3635625,3636389,1
933,ECK120023809,yihA,3585916,3586548,1
934,ECK120023811,yjcB,4278350,4278754,-1
935,ECK120023813,yjeH,4373836,4375126,-1
936,ECK120023815,yjfP,4421632,4422381,1
937,ECK120023816,yjfY,4429196,4429471,-1
938,ECK120023817,yjfZ,4431308,4432102,-1
939,ECK120023818,yjgA,4461994,4462677,-1
940,ECK120023821,yjgM,4483714,4484217,-1
941,ECK120023822,yjgN,4484410,4485606,1
942,ECK120023823,yjgZ,4505896,4506269,1
943,ECK120023824,yjhD,4511306,4511802,-1
944,ECK120023825,yjhR,4539695,4540711,1
945,ECK120023826,yhiM,4004522,4005672,-1
946,ECK120023827,yjiC,4560170,4561000,-1
947,ECK120023829,yjiR,4574842,4576281,-1
948,ECK120023832,yjjX,4637913,4638425,-1
949,ECK120023833,yjjZ,4610421,4610720,1
950,ECK120023834,ykgL,311336,311563,1
951,ECK120023838,ymfI,1203074,1203415,1
952,ECK120023839,ynaI,1396605,1397687,-1
953,ECK120023840,yncD,1522677,1524779,-1
954,ECK120023841,yncE,1524890,1526082,1
955,ECK120023842,ynfC,1658461,1659171,-1
956,ECK120023843,yniB,1810411,1810977,-1
957,ECK120023844,ynjF,1842497,1843146,-1
958,ECK120023845,ynjH,1843577,1843902,-1
959,ECK120023846,yoaE,1901743,1903486,-1
960,ECK120023847,yoaF,1878992,1879246,-1
961,ECK120023848,yoaH,1896266,1896445,-1
962,ECK120023849,yoaI,1875792,1875896,-1
963,ECK120023850,yobH,1910639,1910878,1
964,ECK120023851,yodD,2026970,2027350,1
965,ECK120023852,yohD,2229135,2229713,1
966,ECK120023853,ypdI,2500144,2500419,1
967,ECK120023854,yphH,2681519,2682712,1
968,ECK120023855,yqeK,2988591,2989016,-1
969,ECK120023856,yqgC,3084843,3085058,1
970,ECK120023857,yqgD,3085055,3085306,-1
971,ECK120023858,yqhA,3147633,3148127,-1
972,ECK120023859,yqhC,3152918,3154053,-1
973,ECK120023860,yqjI,3215387,3216058,1
974,ECK120023862,yrdA,4210626,4211180,-1
975,ECK120023863,ysgA,3620338,3621327,1
976,ECK120023864,ytfA,4432449,4432775,1
977,ECK120023865,ytfB,4432759,4433499,-1
978,ECK120023866,ytfH,4438793,4439173,1
979,ECK120023867,ytjC,4638477,4639124,1
980,ECK120023868,zupT,3181089,3181979,1
981,ECK120023869,zur,4263078,4263593,-1
982,ECK120023870,ybjD,916895,918553,1
983,ECK120023873,ygjH,3219571,3219903,-1
984,ECK120023874,yhaJ,3251974,3252870,-1
985,ECK120023875,yhbO,3298829,3299347,1
986,ECK120023876,yhbP,3299327,3299770,-1
987,ECK120023877,yhbQ,3299520,3300123,1
988,ECK120023878,yhbY,3327614,3327938,1
989,ECK120023879,yhdH,3403339,3404313,1
990,ECK120023880,yhgE,4107977,4109701,1
991,ECK120023881,yhgN,4064751,4065344,-1
992,ECK120023882,yhhA,4053032,4053685,-1
993,ECK120023884,yhhM,4034805,4035164,1
994,ECK120023885,yhhS,4028682,4029899,1
995,ECK120023945,rrsE-gltV-rrlE-rrfE,3423523,3428995,-1
996,ECK120023946,rrsC-gltU-rrlC-rrfC,3689614,3695293,-1
997,ECK120023947,rrsB-gltT-rrlB-rrfB,3464719,3470464,-1
998,ECK120023948,rrsA-ileT-alaT-rrlA-rrfA,3596045,3601582,-1
999,ECK120023949,degP,180615,182308,1
1000,ECK120023950,pdhR-aceEF-lpd,121646,129394,1
1001,ECK120023952,ybjX,918550,919542,-1
1002,ECK120023954,gpmA,787265,788092,-1
1003,ECK120023956,rrsH-ileV-alaV-rrlH-rrfH,223297,228875,1
1004,ECK120023957,rrsG-gltW-rrlG-rrfG,2724725,2730223,-1
1005,ECK120023965,lpxL,1117239,1118286,-1
1006,ECK120023966,ydgK-rsxABCDGE-nth,1706751,1713872,1
1007,ECK120024058,mnmC,2447210,2449216,1
1008,ECK120026313,pspF,1368532,1369754,-1
1009,ECK120026319,ascG,2836910,2837969,-1
1010,ECK120026416,yraP,3295927,3296839,1
1011,ECK120026417,lldPRD,3859398,3863234,-1
1012,ECK120026418,yjaZ,3446332,3447084,-1
1013,ECK120026420,yicR-rpmBG-mutM,3827838,3830072,1
1014,ECK120026421,yjjB-dnaTC-yjjA,4604300,4606857,-1
1015,ECK120026422,pck,4105976,4107885,-1
1016,ECK120026423,aslB,3652488,3653902,-1
1017,ECK120026424,pdxH-tyrS-pdxY,1716740,1719768,-1
1018,ECK120026426,allR,532235,533050,1
1019,ECK120026427,wecH,3913533,3914528,-1
1020,ECK120026428,cbrA,3769974,3771038,-1
1021,ECK120026431,ryjA,4281517,4281947,-1
1022,ECK120026433,allA,531553,532157,1
1023,ECK120026434,kbaZ-agaVWA,3278636,3281480,1
1024,ECK120026435,agaS-kbaY-agaBCDI,3281460,3286880,1
1025,ECK120026436,ytfJ,4443388,4443966,-1
1026,ECK120026437,yidQ,3772355,3773133,-1
1027,ECK120026438,uidABC,1693300,1698027,-1
1028,ECK120026440,yghF,3110710,3111576,-1
1029,ECK120026441,ryhB,4059372,4059488,1
1030,ECK120026442,rlmL-uup,1008094,1012293,1
1031,ECK120026443,yihG,3590029,3591011,1
1032,ECK120027942,ybjS,906162,907469,-1
1033,ECK120027944,ycaD,946293,947441,1
1034,ECK120027945,ycaL,960512,961450,1
1035,ECK120027946,yahDEFG,334504,338967,1
1036,ECK120027948,yaiP,381963,383159,-1
1037,ECK120027950,ykiA,407710,408174,1
1038,ECK120027951,yajI,431536,432075,-1
1039,ECK120027954,ybaE,464836,466536,-1
1040,ECK120027957,ybaB-recR,492580,494234,1
1041,ECK120027958,dgt,179196,180754,1
1042,ECK120027959,rybB,888399,888479,-1
1043,ECK120027960,tag-yiaC,3926323,3927323,-1
1044,ECK120027961,yiaB,3912667,3913008,1
1045,ECK120027962,yibF,3878440,3879068,1
1046,ECK120027963,yibIH,3868370,3870172,1
1047,ECK120027966,gmk,3818364,3819031,-1
1048,ECK120027968,nudF-yqiB-cpdA-yqiA-parE,3172160,3176566,-1
1049,ECK120027970,insC-5CD-5D-5-yqiGHI,3184696,3190352,1
1050,ECK120027971,ygjI,3224890,3226323,1
1051,ECK120027972,ygjP,3234513,3235119,1
1052,ECK120027973,sstT,3236596,3239844,1
1053,ECK120027974,yqjG,3249633,3250666,1
1054,ECK120027975,yhaOM,3253997,3256666,-1
1055,ECK120027976,yraH,3287281,3287865,1
1056,ECK120027977,bcsEFG,3940522,3943972,-1
1057,ECK120027980,yfjXY-ypjJ-yfjZ-ypjF,2774575,2776438,1
1058,ECK120027982,ygaZH,2808273,2809335,1
1059,ECK120027984,ygbN,2863757,2865121,1
1060,ECK120027986,ygcS,2895189,2896526,-1
1061,ECK120027987,pyrG-eno,2905299,2908453,-1
1062,ECK120027988,syd,2923391,2923936,-1
1063,ECK120027990,ppdAB-ygdB-ppdC-recC,2957716,2963050,-1
1064,ECK120027993,yfbM,2391604,2392107,1
1065,ECK120027994,yfbS,2414966,2416928,-1
1066,ECK120027995,yfcE,2424680,2425234,-1
1067,ECK120027998,yfdF,2468458,2469516,1
1068,ECK120027999,yfdONMLK,2476523,2478692,-1
1069,ECK120028000,torI,2481613,2481956,1
1070,ECK120028003,yecJ,1989644,1989895,-1
1071,ECK120028006,yedRJ,2034521,2035649,-1
1072,ECK120028007,hchA,2037767,2038823,1
1073,ECK120028008,mtfA,2045788,2046585,1
1074,ECK120028009,yeeN,2058995,2059711,1
1075,ECK120028012,yneJ,1616518,1617399,1
1076,ECK120028013,ydfG,1629205,1629977,1
1077,ECK120028014,pinQ,1635336,1635926,1
1078,ECK120028015,ynfO-ydfO,1638470,1639171,1
1079,ECK120028016,ydfUT,1644203,1646018,-1
1080,ECK120028017,dicC-ydfXW,1648888,1649608,-1
1081,ECK120028019,ynfD,1659279,1659584,1
1082,ECK120028020,ydgD,1673674,1674495,1
1083,ECK120028021,tus,1685973,1686902,1
1084,ECK120028022,blr,1706226,1706390,1
1085,ECK120028023,stfE-tfaE,1210094,1211232,-1
1086,ECK120028024,ycgX,1214280,1214684,-1
1087,ECK120028026,ymgGD,1223882,1224565,-1
1088,ECK120028027,ycgN,1230392,1230853,1
1089,ECK120028028,ymgE,1246258,1246559,1
1090,ECK120028031,yciGFE,1316382,1317905,-1
1091,ECK120028032,yciK-btuR,1329481,1330826,-1
1092,ECK120028034,sapABCDF,1353542,1358824,-1
1093,ECK120028037,ycaI-msbA-lpxK-ycaQ,964496,971043,1
1094,ECK120028038,ybfP,715582,716328,1
1095,ECK120028039,ybfOC,734642,736641,1
1096,ECK120028040,ybgQPO,748343,752591,-1
1097,ECK120028041,nadA-pnuC,781272,784307,1
1098,ECK120028042,ybhH,801181,802233,1
1099,ECK120028044,ybiJ,838087,838347,-1
1100,ECK120028045,rhtA,849632,850519,-1
1101,ECK120028046,ybiYW,860596,863933,-1
1102,ECK120028047,bssR,878670,879053,1
1103,ECK120028048,holD-rimI-yjjG,4612461,4614003,1
1104,ECK120028049,yjjJ,4626258,4627780,1
1105,ECK120028050,serB-radA-nadR,4629536,4633227,1
1106,ECK120028051,C0719,3120014,3120235,1
1107,ECK120028052,setB,2267197,2268378,1
1108,ECK120028053,yciY,1310502,1310675,1
1109,ECK120028055,yijF,3499024,3499641,1
1110,ECK120028056,frwCB,3492737,3494364,-1
1111,ECK120028057,btuB-murI,3470396,3473297,-1
1112,ECK120028058,yjaA,4216762,4217207,1
1113,ECK120028059,dgkA,4260007,4260595,1
1114,ECK120028060,aphA,4272838,4273717,1
1115,ECK120028061,gltP,4298071,4299384,1
1116,ECK120028062,yjdP,4318546,4318875,1
1117,ECK120028063,adiC,4340372,4341880,-1
1118,ECK120028065,yhiI-rbbA-yhhJ,4009813,4014736,1
1119,ECK120028068,yhjD,3966040,3967053,-1
1120,ECK120028070,yacC-speED,134756,136940,-1
1121,ECK120028072,ptrA-recBD,2949291,2957667,-1
1122,ECK120028074,tesA-ybbO,517564,519173,-1
1123,ECK120028075,ytjB-lplA,4627781,4629479,-1
1124,ECK120028076,map-glnD-dapD,185090,189720,-1
