,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
405,ECK120027938,bolA,1,453573,,,,,,453573,454089
406,ECK120027908,yeiW,-1,2268375,,,,,,2268086,2268375
407,ECK120027907,ypfM,-1,2589463,,,,,,2589300,2589463
408,ECK120027905,loiP,1,3080548,,,,,,3080548,3081327
409,ECK120027898,coaA,1,3461574,,,,,,3461574,3462605
410,ECK120027897,slt,1,4635380,,,,,,4635380,4637350
411,ECK120027887,holD-rimI-yjjG,1,4612461,,,,,,4612461,4614003
412,ECK120027884,yjjP,-1,4606768,,,,,,4605822,4606768
413,ECK120027882,lgoR,-1,4599617,,,,,,4598607,4599617
414,ECK120027854,yjhBC,1,4508700,,,,,,4508700,4511085
415,ECK120027846,pepA,-1,4489120,,,,,,4487421,4489120
416,ECK120027842,bdcA,-1,4478020,,,,,,4477296,4478020
417,ECK120027840,ridA,-1,4475207,,,,,,4474788,4475207
418,ECK120027838,pmbA,1,4462625,,,,,,4462625,4463991
419,ECK120027831,cycA,1,4434460,,,,,,4434460,4435956
420,ECK120027828,bsmA,-1,4421121,,,,,,4420693,4421121
421,ECK120027818,epmA,1,4387298,,,,,,4387298,4388300
422,ECK120027813,yjeI,1,4377441,,,,,,4377441,4377842
423,ECK120027806,adiC,-1,4340372,,,,,,4338864,4340372
424,ECK120027805,crfC-yjcZ,1,4331742,,,,,,4331742,4334916
425,ECK120027795,ghxP,1,4281911,,,,,,4281911,4283418
426,ECK120027794,yjbQR,1,4273804,,,,,,4273804,4274651
427,ECK120027792,dnaB,1,4267873,,,,,,4267873,4269319
428,ECK120027788,dgkA,1,4260198,,,,,,4260198,4260595
429,ECK120027786,xylE,-1,4244324,,,,,,4242767,4244324
430,ECK120027784,yjbE,1,4239448,,,,,,4239448,4239799
431,ECK120027780,yjbB,1,4231192,,,,,,4231192,4232952
432,ECK120027774,sroH,1,3446194,,,,,,3446194,3446354
433,ECK120027745,yihXY-dtd-yiiD,-1,3558243,,,,,,3555353,3558243
434,ECK120027744,yihVW,-1,3561227,,,,,,3559485,3561227
435,ECK120027743,yihUTS,1,3563095,,,,,,3563095,3566166
436,ECK120027505,yqhD-dkgA,1,3153958,,,,,,3153958,3156106
437,ECK120027732,yihD,-1,3594343,,,,,,3594054,3594343
438,ECK120027731,pepQ-yigZ-trkH-hemG,-1,3601528,,,,,,3597522,3601528
439,ECK120027728,tatABCD,-1,3612345,,,,,,3609918,3612345
440,ECK120027723,recQ,-1,3628918,,,,,,3626991,3628918
441,ECK120027722,pldA,-1,3630845,,,,,,3629823,3630845
442,ECK120027721,yigI,1,3631957,,,,,,3631957,3632451
443,ECK120027718,yifL-dapF-yigA-xerC-yigB,-1,3638782,,,,,,3635375,3638782
444,ECK120027715,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,-1,3655985,,,,,,3643089,3655985
445,ECK120027710,ppiC,1,3676840,,,,,,3676840,3677149
446,ECK120027708,kup,-1,3703497,,,,,,3701416,3703497
447,ECK120027707,ravA-viaA,1,3705553,,,,,,3705553,3708529
448,ECK120027706,mioC,1,3710206,,,,,,3710206,3710669
449,ECK120027705,mnmG-rsmG,1,3711007,,,,,,3711007,3713624
450,ECK120027694,dgoRKADT,1,3765230,,,,,,3765230,3769977
451,ECK120027687,nepI,1,3798644,,,,,,3798644,3799866
452,ECK120027684,selC,-1,3804099,,,,,,3803981,3804099
453,ECK120027683,yicH,-1,3808249,,,,,,3806514,3808249
454,ECK120027681,gmk,-1,3818364,,,,,,3817701,3818364
455,ECK120027679,dinD,-1,3821831,,,,,,3820946,3821831
456,ECK120027678,yicC,-1,3822812,,,,,,3821854,3822812
457,ECK120027676,waaH,1,3850266,,,,,,3850266,3851368
458,ECK120027675,gpmM-envC-yibQ,-1,3851355,,,,,,3847530,3851355
459,ECK120027672,secB-gpsA,1,3856212,,,,,,3856212,3857773
460,ECK120027665,yibF,1,3878440,,,,,,3878440,3879068
461,ECK120027661,avtA,-1,3899457,,,,,,3898173,3899457
462,ECK120027652,eptB,1,3929834,,,,,,3929834,3931631
463,ECK120027650,rdlD,-1,3940216,,,,,,3940153,3940216
464,ECK120027649,bcsEFG,-1,3940522,,,,,,3937072,3940522
465,ECK120027646,yhjG,1,3962003,,,,,,3962003,3964125
466,ECK120027643,yhjC,-1,3967102,,,,,,3965925,3967102
467,ECK120027641,mdtEF,-1,3976888,,,,,,3972445,3976888
468,ECK120027635,rlmJ,-1,3994188,,,,,,3993311,3994188
469,ECK120027634,prlC-rsmJ,1,3995177,,,,,,3995177,3998035
470,ECK120027605,hofMNOP,1,4117488,,,,,,4117488,4119801
471,ECK120027600,tsgA,-1,4146667,,,,,,4145437,4146667
472,ECK120027598,prkB,-1,4155057,,,,,,4154009,4155057
473,ECK120027593,yheO-tusDCB,1,4163910,,,,,,4163910,4165738
474,ECK120027591,gspCDEFGHIJKLMO,-1,4174196,,,,,,4163507,4174196
475,ECK120027589,yhdN-zntR,1,4200870,,,,,,4200870,4201711
476,ECK120027588,arfA,1,4201743,,,,,,4201743,4201972
477,ECK120027587,mscL,-1,4201982,,,,,,4201549,4201982
478,ECK120027580,aaeXAB,-1,3386076,,,,,,3382867,3386076
479,ECK120027577,degQS,1,3380509,,,,,,3380509,3383122
480,ECK120027576,yhcB,1,3380037,,,,,,3380037,3380444
481,ECK120027568,mlaFEDCB,-1,3336818,,,,,,3333660,3336818
482,ECK120027567,ibaG,-1,3336404,,,,,,3336067,3336404
483,ECK120027565,sfsB,1,3334713,,,,,,3334713,3335042
484,ECK120027557,yhbTS,-1,3300110,,,,,,3298997,3300110
485,ECK120027556,yraR,-1,3298066,,,,,,3297380,3298066
486,ECK120027552,prlF-yhaV,1,3276827,,,,,,3276827,3277656
487,ECK120027540,sstT,1,3238519,,,,,,3238519,3239844
488,ECK120027538,ygjR,1,3235938,,,,,,3235938,3236953
489,ECK120027534,higBA,-1,3232384,,,,,,3231632,3232384
490,ECK120027533,fadH,1,3230280,,,,,,3230280,3232339
491,ECK120027530,ebgR,1,3220093,,,,,,3220093,3221105
492,ECK120027526,sibD,-1,3193377,,,,,,3193233,3193377
493,ECK120027524,insC-5CD-5D-5-yqiGHI,1,3184696,,,,,,3184696,3190352
494,ECK120027520,sroG-ribB,-1,3183134,,,,,,3182894,3183134
495,ECK120027519,tolC-ygiABC,1,3176730,,,,,,3176730,3180237
496,ECK120027513,mqsRA,-1,3166507,,,,,,3165705,3166507
497,ECK120027507,yqhG,1,3156201,,,,,,3156201,3157232
498,ECK120027506,dkgA,1,3155227,,,,,,3155227,3156106
499,ECK120034153,talA,1,2577264,,,,,,2577264,2578272
500,ECK125095214,ogt,-1,1401435,,,,,,1400872,1401435
501,ECK120026805,yccFS,-1,1022152,,,,,,1019517,1022152
502,ECK120027504,yghB,1,3152185,,,,,,3152185,3152878
503,ECK120027402,pncC,-1,2822505,,,,,,2821960,2822505
504,ECK120027483,mscS,-1,3067603,,,,,,3066679,3067603
505,ECK120027482,argO,-1,3066829,,,,,,3066166,3066829
506,ECK120027477,ssrS-fau,1,3054630,,,,,,3054630,3055445
507,ECK120027475,ygfB-pepP-ubiHI,-1,3049704,,,,,,3045279,3049704
508,ECK120027471,sdhE-ygfX,-1,3039072,,,,,,3038389,3039072
509,ECK120027465,ygfK-ssnA,1,3014648,,,,,,3014648,3019145
510,ECK120027447,ygeH,1,2990535,,,,,,2990535,2992126
511,ECK120027430,rppH-ptsP,-1,2964844,,,,,,2962039,2964844
512,ECK120027429,ppdAB-ygdB-ppdC-recC,-1,2957716,,,,,,2952556,2957716
513,ECK120027428,ptrA-recBD,-1,2949291,,,,,,2940915,2949291
514,ECK120027422,queF,1,2923977,,,,,,2923977,2924852
515,ECK120027419,rlmD,-1,2912355,,,,,,2911011,2912355
516,ECK120027309,ligA-ypeB,-1,2533387,,,,,,2531127,2533387
517,ECK120027409,casABCDE12,-1,2877225,,,,,,2871475,2877225
518,ECK120027311,ucpA,-1,2549278,,,,,,2548446,2549278
519,ECK120027395,ygaM,1,2798777,,,,,,2798777,2799131
520,ECK120027393,yqaE,-1,2795526,,,,,,2795311,2795526
521,ECK120027392,kbp,-1,2794993,,,,,,2794516,2794993
522,ECK120027365,ffh,-1,2744865,,,,,,2743221,2744865
523,ECK120027364,yfiR-dgcN-yfiB,1,2740480,,,,,,2740480,2742825
524,ECK120027362,raiA,1,2735760,,,,,,2735760,2736208
525,ECK120027357,pssA,1,2721324,,,,,,2721324,2722738
526,ECK120027352,pgpC-tadA,-1,2696010,,,,,,2694726,2696010
527,ECK120027351,glmY,-1,2689813,,,,,,2689630,2689813
528,ECK120027338,yfhM-pbpC,-1,2643669,,,,,,2636358,2643669
529,ECK120027334,yfgG,1,2627909,,,,,,2627909,2628137
530,ECK120027400,csrA,-1,2817617,,,,,,2817305,2817617
531,ECK120027312,murR,-1,2550198,,,,,,2549157,2550198
532,ECK120027301,alaC,-1,2502503,,,,,,2501161,2502503
533,ECK120027177,sbmC,-1,2082926,,,,,,2082390,2082926
534,ECK120027286,yfcZ,-1,2466096,,,,,,2465767,2466096
535,ECK120027271,yfbU-hxpA,-1,2416885,,,,,,2415730,2416885
536,ECK120027269,yfbR,1,2414277,,,,,,2414277,2414907
537,ECK120027268,alaA,1,2412854,,,,,,2412854,2414224
538,ECK120027260,elaB,-1,2385392,,,,,,2385061,2385392
539,ECK120027256,yfaY,-1,2367101,,,,,,2365877,2367101
540,ECK120027249,yojI,-1,2310306,,,,,,2308637,2310306
541,ECK120027246,rplY,1,2285774,,,,,,2285774,2286170
542,ECK120027245,radD,1,2283956,,,,,,2283956,2285726
543,ECK120027243,yejG,-1,2281227,,,,,,2280843,2281227
544,ECK120027240,mepS,1,2273254,,,,,,2273254,2273879
545,ECK120027237,yeiP,1,2268751,,,,,,2268751,2269356
546,ECK120027229,folE-yeiB,-1,2245144,,,,,,2243106,2245144
547,ECK120027289,intS,1,2471961,,,,,,2471961,2473148
548,ECK120027228,preTA,1,2237323,,,,,,2237323,2239834
549,ECK120027224,dusC,-1,2232772,,,,,,2231815,2232772
550,ECK120027217,mlrA,1,2218174,,,,,,2218174,2218931
551,ECK120027209,metG,1,2197603,,,,,,2197603,2199700
552,ECK120027208,mrp,-1,2196327,,,,,,2195117,2196327
553,ECK120027204,rcnAB,1,2189161,,,,,,2189161,2190632
554,ECK120027203,rcnR,-1,2188858,,,,,,2188479,2188858
555,ECK120027202,thiMD,-1,2187050,,,,,,2185315,2187050
556,ECK120027199,yegTUV,1,2182115,,,,,,2182115,2185395
557,ECK120027196,cyaR,1,2169251,,,,,,2169251,2169337
558,ECK120027193,sibB,1,2155783,,,,,,2155783,2155918
559,ECK120027192,sibA,1,2155448,,,,,,2155448,2155591
560,ECK120027183,yefM-yoeB,-1,2091348,,,,,,2090826,2091348
561,ECK120027179,yeeED,-1,2086363,,,,,,2085037,2086363
562,ECK120027225,yohJK,1,2233843,,,,,,2233843,2235048
563,ECK120027160,yedX,1,2040977,,,,,,2040977,2041506
564,ECK120027158,hchA,1,2037917,,,,,,2037917,2038823
565,ECK120027145,dcyD-tcyLN,-1,1999199,,,,,,1996753,1999199
566,ECK120027138,yecT,1,1963649,,,,,,1963649,1964174
567,ECK120027134,pykA,1,1939258,,,,,,1939258,1940805
568,ECK120027132,yebG,-1,1932171,,,,,,1931863,1932171
569,ECK120027130,yebE,-1,1930762,,,,,,1930078,1930762
570,ECK120027129,ptrB,-1,1928493,,,,,,1926407,1928493
571,ECK120027125,sdsR,-1,1924818,,,,,,1924715,1924818
572,ECK120027117,yobF-cspC,-1,1908940,,,,,,1908549,1908940
573,ECK120027115,mntP,1,1907173,,,,,,1907173,1907968
574,ECK120027111,yoaC,1,1895680,,,,,,1895680,1896146
575,ECK120027102,yeaR-yoaG,-1,1881117,,,,,,1880526,1881117
576,ECK120027099,nimT,1,1877371,,,,,,1877371,1878568
577,ECK120027095,mipA,-1,1867440,,,,,,1866660,1867440
578,ECK120027094,yeaE,-1,1866496,,,,,,1865554,1866496
579,ECK120027086,ynjI,-1,1845545,,,,,,1844476,1845545
580,ECK120027085,ynjE,1,1841154,,,,,,1841154,1842488
581,ECK120027082,nadE,1,1824016,,,,,,1824016,1824999
582,ECK120027079,hxpB,1,1811040,,,,,,1811040,1811762
583,ECK120027073,ydiV,-1,1793021,,,,,,1792241,1793021
584,ECK120027066,rprA,1,1772086,,,,,,1772086,1772190
585,ECK120027055,mepH,1,1736071,,,,,,1736071,1736964
586,ECK120027052,sodC,-1,1725848,,,,,,1725303,1725848
587,ECK120027049,gstA,1,1716041,,,,,,1716041,1716696
588,ECK120027047,blr,1,1706226,,,,,,1706226,1706390
589,ECK120027046,add,1,1703916,,,,,,1703916,1704948
590,ECK120027045,hdhA,-1,1698987,,,,,,1698138,1698987
591,ECK120027044,ydgA,1,1691508,,,,,,1691508,1693074
592,ECK120027039,mdtJI,-1,1674534,,,,,,1673575,1674534
593,ECK120027142,ftnA,1,1990819,,,,,,1990819,1991350
594,ECK120027037,ynfM,1,1671386,,,,,,1671386,1672666
595,ECK120027029,dicB-ydfDE-insD-7-intQ,1,1651311,,,,,,1651311,1654422
596,ECK120026966,hicAB,1,1510935,,,,,,1510935,1511638
597,ECK120027027,ydfABC,1,1650152,,,,,,1650152,1650755
598,ECK120027025,dicC-ydfXW,-1,1648888,,,,,,1648186,1648888
599,ECK120027017,gnsB,-1,1639323,,,,,,1639086,1639323
600,ECK120027013,ydfK,1,1634437,,,,,,1634437,1635019
601,ECK120027009,ydfH,1,1630040,,,,,,1630040,1630752
602,ECK120027008,ydfG,1,1629205,,,,,,1629205,1629977
603,ECK120027006,dgcZ,-1,1624674,,,,,,1623755,1624674
604,ECK120027005,mgtS,1,1624302,,,,,,1624302,1624513
605,ECK120026998,tam,1,1608935,,,,,,1608935,1609818
606,ECK120026997,lsrRK,-1,1600331,,,,,,1597691,1600331
607,ECK120026983,yddG,-1,1548002,,,,,,1547085,1548002
608,ECK120026973,yncG,1,1527942,,,,,,1527942,1528578
609,ECK120026967,ydcR,1,1511692,,,,,,1511692,1513123
610,ECK120026964,sutR,1,1507864,,,,,,1507864,1508422
611,ECK120027032,ynfB-speG,1,1657423,,,,,,1657423,1658458
612,ECK120026959,sokB,1,1493833,,,,,,1493833,1493888
613,ECK120026952,ynbABCD,1,1479311,,,,,,1479311,1483915
614,ECK120026951,ydbD,1,1476780,,,,,,1476780,1479164
615,ECK120026943,hslJ,-1,1443035,,,,,,1442576,1443035
616,ECK120026942,uspF,-1,1436899,,,,,,1436443,1436899
617,ECK120026926,zntB,1,1409738,,,,,,1409738,1410747
618,ECK120026924,uspE,-1,1399386,,,,,,1398399,1399386
619,ECK120026919,ycjY,-1,1392647,,,,,,1391508,1392647
620,ECK120026914,puuCBE,1,1364442,,,,,,1364442,1368529
621,ECK120026913,puuDRCBE,1,1362766,,,,,,1362766,1368529
622,ECK120026908,fabI,-1,1351965,,,,,,1351098,1351965
623,ECK120026907,yciW,-1,1350694,,,,,,1349542,1350694
624,ECK120026904,lapAB,1,1341849,,,,,,1341849,1343441
625,ECK120026903,pgpB,1,1341023,,,,,,1341023,1341808
626,ECK120026902,ymiA-yciX,1,1336804,,,,,,1336804,1337172
627,ECK120026898,yciVOQ,1,1324902,,,,,,1324902,1328355
628,ECK120026897,yciGFE,-1,1316382,,,,,,1314958,1316382
629,ECK120026894,yciCB,-1,1313975,,,,,,1312538,1313975
630,ECK120026892,yciI,-1,1312283,,,,,,1311960,1312283
631,ECK120026887,ychJ,-1,1290251,,,,,,1289748,1290251
632,ECK120026874,ycgL,1,1229186,,,,,,1229186,1229584
633,ECK120026863,bluR,-1,1214905,,,,,,1214120,1214905
634,ECK120026861,iraM,-1,1213257,,,,,,1212847,1213257
635,ECK120026843,ldtC,-1,1170989,,,,,,1169984,1170989
636,ECK120026835,grxB,-1,1124984,,,,,,1124288,1124984
637,ECK120026833,dinI,-1,1122819,,,,,,1122552,1122819
638,ECK120026832,solA-yceO,-1,1120884,,,,,,1119582,1120884
639,ECK120026831,yceJI,-1,1119478,,,,,,1118308,1119478
640,ECK120026828,ymdB-clsC,1,1107380,,,,,,1107380,1109353
641,ECK120026826,ycdZ,1,1100493,,,,,,1100493,1101028
642,ECK120026819,wrbA-yccJ,-1,1067286,,,,,,1066392,1067286
643,ECK120026814,gfcA,-1,1049861,,,,,,1048598,1049861
644,ECK120026811,yccA,-1,1031123,,,,,,1030381,1031123
645,ECK120026807,yccT,-1,1027533,,,,,,1026807,1027533
646,ECK120026806,mgsA,-1,1026979,,,,,,1026495,1026979
647,ECK120015312,yggN,-1,3099560,,,,,,3098824,3099560
648,ECK120026799,asnS,-1,987814,,,,,,986162,987814
649,ECK120026797,ycbK-gloC,1,983445,,,,,,983445,984719
650,ECK120026796,ldtD,1,981353,,,,,,981353,983316
651,ECK120026795,ycbJ,1,972094,,,,,,972094,973067
652,ECK120026794,ycaR-kdsB,1,971064,,,,,,971064,972020
653,ECK120026789,pflA,-1,950723,,,,,,949870,950723
654,ECK120026786,serS,1,939787,,,,,,939787,941187
655,ECK120026785,lolA-rarA,1,937750,,,,,,937750,939759
656,ECK120026784,trxB,-1,931441,,,,,,930382,931441
657,ECK120026782,lysO,-1,914380,,,,,,913443,914380
658,ECK120026779,ybjQ-amiD,1,904939,,,,,,904939,906165
659,ECK120026776,rybB,-1,888399,,,,,,888319,888399
660,ECK120026769,iaaA-gsiABCD,1,866959,,,,,,866959,873223
661,ECK120026765,mntR-ybiR,1,853520,,,,,,853520,855187
662,ECK120026762,mcbA,-1,842218,,,,,,841861,842218
663,ECK120026759,ybiI,-1,838612,,,,,,838318,838612
664,ECK120026756,cecR-ybhGFSR,-1,825424,,,,,,819757,825424
665,ECK120026753,ybhL,1,820280,,,,,,820280,821010
666,ECK120026751,ybhC,-1,806420,,,,,,805097,806420
667,ECK120026749,acrZ,1,795173,,,,,,795173,795344
668,ECK120026745,nadA-pnuC,1,782483,,,,,,782483,784307
669,ECK120026729,chiPQ,1,708658,,,,,,708658,710538
670,ECK120026717,rsfS-rlmH-mrdAB-rlpA,-1,664524,,,,,,659554,664524
671,ECK120026712,lipA,-1,659673,,,,,,658623,659673
672,ECK120026709,cspE,1,657672,,,,,,657672,657923
673,ECK120026708,dpiBA,1,651207,,,,,,651207,653765
674,ECK120026707,citCDEFXG,-1,645854,,,,,,640533,645854
675,ECK120026705,rna,-1,643420,,,,,,642583,643420
676,ECK120026702,ybdN,-1,634572,,,,,,633235,634572
677,ECK120026675,folD-ybcJ,-1,555884,,,,,,554764,555884
678,ECK120026667,fetAB,1,515127,,,,,,515127,516586
679,ECK120026666,qmcA-ybbJ,-1,513625,,,,,,512203,513625
680,ECK120026662,ybaL,-1,500786,,,,,,499053,500786
681,ECK120026661,hemH,1,497255,,,,,,497255,498241
682,ECK120026658,dnaX,1,491280,,,,,,491280,493247
683,ECK120026655,mscK,1,485716,,,,,,485716,489122
684,ECK120026654,tomB-hha,-1,479314,,,,,,478610,479314
685,ECK120026652,ylaC,-1,478005,,,,,,477498,478005
686,ECK120026647,decR,1,467576,,,,,,467576,468065
687,ECK120026643,fadM,1,463584,,,,,,463584,464024
688,ECK120026640,tig,1,454217,,,,,,454217,455655
689,ECK120026639,yajG,-1,452781,,,,,,452128,452781
690,ECK120021206,dsrA,-1,2027364,,,,,,2027278,2027364
691,ECK120026634,nrdR-ribDE-nusB-thiL-pgpA,1,432201,,,,,,432201,436331
692,ECK120026631,brnQ-proY,1,418712,,,,,,418712,421583
693,ECK120026630,sbcDC,-1,411831,,,,,,407461,411831
694,ECK120026629,ykiA,1,407798,,,,,,407798,408174
695,ECK120026628,ppnP,1,407372,,,,,,407372,407685
696,ECK120026626,iraP,1,400543,,,,,,400543,400870
697,ECK120026621,hemB,-1,387977,,,,,,386976,387977
698,ECK120026613,mhpT,1,374610,,,,,,374610,375894
699,ECK120026603,pdeL,1,331263,,,,,,331263,332683
700,ECK120026596,ykgMO,-1,311598,,,,,,311167,311598
701,ECK120026595,ecpR,-1,309970,,,,,,309323,309970
702,ECK120026594,ecpA,-1,309308,,,,,,308595,309308
703,ECK120026593,ecpBCDE,-1,303719,,,,,,298095,303719
704,ECK120026586,yagK,-1,291546,,,,,,290750,291546
705,ECK120026572,frsA,1,256502,,,,,,256502,257771
706,ECK120026569,yafNOP,1,251969,,,,,,251969,253161
707,ECK120026568,dinB-yafNOP,1,250880,,,,,,250880,253161
708,ECK120026564,dinJ-yafQ,-1,245961,,,,,,245307,245961
709,ECK120026555,yafDE,1,231064,,,,,,231064,232549
710,ECK120026554,dkgB,1,229098,,,,,,229098,229970
711,ECK120026553,gmhB,1,222806,,,,,,222806,223408
712,ECK120026550,yaeQ-arfB-nlpE,1,214280,,,,,,214280,215979
713,ECK120026549,yaeP-rof,-1,213678,,,,,,213169,213678
714,ECK120026538,dgt,1,179196,,,,,,179196,180754
715,ECK120026537,mtn-btuF-yadS,-1,177001,,,,,,174819,177001
716,ECK120026535,mrcB,1,164721,,,,,,164721,167264
717,ECK120026530,yacL,1,134339,,,,,,134339,134750
718,ECK120026529,nadC,-1,117752,,,,,,116841,117752
719,ECK120026528,ppdD-hofBC,-1,114522,,,,,,111339,114522
720,ECK120026526,lpxC,1,106508,,,,,,106508,107544
721,ECK120026525,cra,1,87947,,,,,,87947,89032
722,ECK120026524,leuO,1,84188,,,,,,84188,85312
723,ECK120026523,sgrST-setA,1,77367,,,,,,77367,78799
724,ECK120026522,sgrR-sroA-tbpA-thiPQ,-1,72229,,,,,,67120,72229
725,ECK120026521,yabI,1,71271,,,,,,71271,72115
726,ECK120026516,yaaU,1,45592,,,,,,45592,47138
727,ECK120026317,aslB,-1,3652488,,,,,,3651076,3652488
728,ECK120026304,pepD,-1,254259,,,,,,252781,254259
729,ECK120026302,dgcC,1,402911,,,,,,402911,404042
730,ECK120026301,yjjB-dnaTC,-1,4604819,,,,,,4602781,4604819
731,ECK120026300,dnaTC,-1,4604819,,,,,,4603343,4604819
732,ECK120026299,yjjB-dnaTC-yjjA,-1,4604300,,,,,,4601743,4604300
733,ECK120026298,tyrS-pdxY,-1,1716740,,,,,,1714497,1716740
734,ECK120026297,pdxH-tyrS-pdxY,-1,1716740,,,,,,1713732,1716740
735,ECK120026296,trpS,1,4126719,,,,,,4126719,4127782
736,ECK120021265,pheM,-1,1800875,,,,,,1800735,1800875
737,ECK120021264,rplT-pheM,-1,1800875,,,,,,1800273,1800875
738,ECK120021263,luxS,-1,2812874,,,,,,2812276,2812874
739,ECK120021260,ldrD,1,3940143,,,,,,3940143,3940516
740,ECK120021253,mcaS,-1,1407373,,,,,,1407281,1407373
741,ECK120021241,marC,-1,1619957,,,,,,1619259,1619957
742,ECK120021238,micC,1,1438835,,,,,,1438835,1438943
743,ECK120021236,mrcA,-1,4114968,,,,,,4112346,4114968
744,ECK120021233,narP,1,2293756,,,,,,2293756,2294481
745,ECK120021231,nlpA,1,3800398,,,,,,3800398,3801240
746,ECK120021227,ompW,1,1315705,,,,,,1315705,1316372
747,ECK120021226,ompX,1,850841,,,,,,850841,851431
748,ECK120021223,helD,1,1024860,,,,,,1024860,1026947
749,ECK120021222,hdfR,1,3688660,,,,,,3688660,3689553
750,ECK120021219,grxD,-1,1735468,,,,,,1735060,1735468
751,ECK120021213,feaB,1,1449206,,,,,,1449206,1450732
752,ECK120021212,fadR,1,1236493,,,,,,1236493,1237275
753,ECK120021211,fadE,-1,240859,,,,,,238312,240859
754,ECK120021202,dacC,1,881075,,,,,,881075,882351
755,ECK120021196,can,-1,142008,,,,,,141313,142008
756,ECK120027501,gss,-1,3135319,,,,,,3133372,3135319
757,ECK120015485,borD,-1,577823,,,,,,577502,577823
758,ECK120021191,ampH,-1,394354,,,,,,393121,394354
759,ECK120021188,adeD,-1,3794685,,,,,,3792865,3794685
760,ECK120021186,omrA,-1,2974758,,,,,,2974671,2974758
761,ECK120021185,omrB,-1,2974960,,,,,,2974879,2974960
762,ECK120021184,dcuD,1,3374438,,,,,,3374438,3376091
763,ECK120021182,aaeR,1,3389351,,,,,,3389351,3390304
764,ECK120021181,ygiZ,-1,3170535,,,,,,3170091,3170535
765,ECK120021180,ttdR,-1,3203980,,,,,,3202924,3203980
766,ECK120021176,yghU,1,3137356,,,,,,3137356,3138249
767,ECK120021173,ygfZ,1,3039938,,,,,,3039938,3040949
768,ECK120021172,ygeV,-1,3002664,,,,,,3000825,3002664
769,ECK120021169,alaE,1,2797740,,,,,,2797740,2798269
770,ECK120021162,pdeF,-1,2625351,,,,,,2623015,2625351
771,ECK120021147,yegH,1,2140000,,,,,,2140000,2141622
772,ECK120021140,yecF,1,1997854,,,,,,1997854,1998225
773,ECK120021138,dgcP,1,1879371,,,,,,1879371,1880454
774,ECK120021137,nimR,-1,1876469,,,,,,1875624,1876469
775,ECK120021136,yeaL,1,1876037,,,,,,1876037,1876512
776,ECK120021134,ydiP,-1,1780104,,,,,,1779166,1780104
777,ECK120021133,ydhQ,-1,1746585,,,,,,1745254,1746585
778,ECK120021130,ydeJ,1,1626402,,,,,,1626402,1627005
779,ECK120021124,ydcI,-1,1495862,,,,,,1494876,1495862
780,ECK120021123,ydbK,-1,1438974,,,,,,1435403,1438974
781,ECK120021122,ydbJ,1,1442743,,,,,,1442743,1443038
782,ECK120021118,ycjG,1,1390588,,,,,,1390588,1391609
783,ECK120021116,ychO,1,1275337,,,,,,1275337,1276755
784,ECK120021114,ychH,1,1260315,,,,,,1260315,1260646
785,ECK120021111,ycgB,-1,1237286,,,,,,1235710,1237286
786,ECK120021110,bhsA,1,1170610,,,,,,1170610,1170907
787,ECK120021109,comR,-1,1169777,,,,,,1169133,1169777
788,ECK120021107,dgcT,1,1093263,,,,,,1093263,1094656
789,ECK120021104,sxy,1,1021505,,,,,,1021505,1022189
790,ECK120021102,matP,1,1018881,,,,,,1018881,1019359
791,ECK120021094,zupT,1,3181089,,,,,,3181089,3181979
792,ECK120021091,ytfB,-1,4432759,,,,,,4432019,4432759
793,ECK120021089,ysgA,1,3620338,,,,,,3620338,3621327
794,ECK120021086,yqjI,1,3215409,,,,,,3215409,3216058
795,ECK120021072,yoaE,-1,1901743,,,,,,1900000,1901743
796,ECK120021071,ynjH,-1,1843577,,,,,,1843277,1843577
797,ECK120021070,ynjF,-1,1842497,,,,,,1841848,1842497
798,ECK120021069,yniB,-1,1810411,,,,,,1809845,1810411
799,ECK120021067,yncE,1,1524941,,,,,,1524941,1526082
800,ECK120021065,ynaI,-1,1396605,,,,,,1395523,1396605
801,ECK120021062,gstB,-1,880276,,,,,,879611,880276
802,ECK120021061,rimO,-1,877132,,,,,,875772,877132
803,ECK120021059,yjjZ,1,4610457,,,,,,4610457,4610720
804,ECK120021054,idlP-iraD,1,4561536,,,,,,4561536,4562065
805,ECK120021047,rraB,1,4483125,,,,,,4483125,4483569
806,ECK120021041,queG,-1,4397608,,,,,,4396444,4397608
807,ECK120021039,pdeC,1,4279008,,,,,,4279008,4280647
808,ECK120021038,yjcB,-1,4278350,,,,,,4277946,4278350
809,ECK120021027,yidL,-1,3779239,,,,,,3778316,3779239
810,ECK120021020,yiaF,1,3921318,,,,,,3921318,3922081
811,ECK120021017,yhiM,-1,4004522,,,,,,4003372,4004522
812,ECK120021009,yhbY,1,3327614,,,,,,3327614,3327938
813,ECK120020537,napFDAGHBC,-1,2300991,,,,,,2294953,2300991
814,ECK120020536,ydiU,-1,1791522,,,,,,1790076,1791522
815,ECK120020535,nfuA,-1,4094217,,,,,,4093614,4094217
816,ECK120020534,erpA,1,176561,,,,,,176561,176954
817,ECK120020533,appY,1,582790,,,,,,582790,583653
818,ECK120020510,ybhQ,1,825023,,,,,,825023,825462
