,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
715,-3.2902888010427516,b1735,chbR,-3.2902888010427516,-6.565496435648246,-6.071447424941189,-12.258723388904517,-5.501168278524031,-10.356993613720977
716,-3.2902888010427516,b1736,chbA,-3.2902888010427516,-6.565496435648246,-6.071447424941189,-12.258723388904517,-5.501168278524031,-10.356993613720977
717,-3.2902888010427516,b1737,chbC,-3.2902888010427516,-6.565496435648246,-6.071447424941189,-12.258723388904517,-5.501168278524031,-10.356993613720977
718,-3.2902888010427516,b1738,chbB,-3.2902888010427516,-6.565496435648246,-6.071447424941189,-12.258723388904517,-5.501168278524031,-10.356993613720977
719,-4.686725589430561,b1739,osmE,-8.923535102427676,-4.686725589430561,-9.386986092934215,-7.7820950695046625,-7.8972794295289,-10.295210312236435
720,-5.570928006753215,b1740,nadE,-8.551115910828045,-5.570928006753215,-8.20256835695538,-12.361051555077102,-9.66652387638932,-9.956282821701041
721,-4.72860434691352,b1741,cho,-4.72860434691352,-5.379872769990507,-6.779906351664613,-11.232659378636596,-4.841095052057634,-9.207771324166451
722,-3.2016310437565814,b1742,ves,-8.214643674206833,-5.000840918950498,-5.1558293780471285,-11.670750489089798,-8.742401010493507,-3.2016310437565814
723,-4.230724410852615,b1743,spy,-4.230724410852615,-8.353132187692438,-7.983600177051651,-5.516353255467112,-7.989011787985341,-10.392295484490772
724,-2.7050973577731687,b1749,xthA,-5.498770633022616,-2.7050973577731687,-7.758519063491512,-15.047712587210462,-6.289909770158858,-10.319172371639963
725,-5.971422917208272,b1757,ynjE,-6.781658970478145,-6.7701275323264944,-9.002827206564731,-5.971422917208272,-8.797947820439115,-11.63087787576878
726,-5.2006190671437915,b1758,ynjF,-8.806085094058094,-6.342683517499555,-5.2006190671437915,-7.387079674062303,-10.165962970847264,-11.594882994584747
727,-3.815418412907005,b1761,gdhA,-3.815418412907005,-7.017481559391303,-10.028396388791938,-5.763346953901456,-6.977410876306861,-7.21891455984222
728,-1.6422031517071383,b1762,ynjI,-2.9067112335686462,-1.6422031517071383,-10.272552196193827,-10.5433620728203,-9.10201281410555,-11.206775641661869
729,-4.974407661882342,b1765,ydjA,-9.445176270891283,-4.974407661882342,-12.315166129586366,-10.4580602274705,-7.000098416573656,-11.791709237581582
730,-4.207740943033848,b1778,msrB,-4.207740943033848,-8.152461492230287,-8.007130674461845,-10.341686454746732,-6.947347851188126,-12.736951791405506
731,-2.4069769357061777,b1780,yeaD,-10.456543049157276,-7.99831081240303,-2.4069769357061777,-11.741487839810967,-9.179895361173948,-11.20093435807231
732,-6.095881054350407,b1781,yeaE,-6.095881054350407,-6.310595202948054,-7.243051452660024,-11.645146825849325,-6.2732427176736465,-10.257593448665128
733,-3.705594798988362,b1782,mipA,-3.705594798988362,-7.208536796154012,-9.880975116563826,-11.858380500612183,-6.553927262696018,-10.147003186310023
734,-4.230724410852615,b1789,yeaL,-4.230724410852615,-6.569456836864343,-7.925941012074548,-20.79825312385085,-7.989011787985341,-11.445865914077723
735,-2.9067112335686462,b1790,yeaM,-2.9067112335686462,-4.974407661882342,-7.6159623878169285,-10.072437039289344,-4.974878429060459,-8.492401006821796
736,-5.589209493274078,b1791,yeaN,-5.589209493274078,-6.4296948944891845,-7.484944048845618,-13.276522278705228,-9.605829807717065,-12.254169393913532
737,-5.558564558733883,b1794,yeaP,-5.962854551762977,-5.558564558733883,-11.333960370546096,-11.836306451602272,-7.981160913509602,-7.942206589134772
738,-5.165462898645051,b1796,yoaG,-6.297654198442332,-5.165462898645051,-8.27097108383978,-17.492365921993017,-7.868958603794418,-9.703316865381664
739,-5.165462898645051,b1797,yeaR,-6.297654198442332,-5.165462898645051,-8.27097108383978,-17.492365921993017,-7.868958603794418,-9.703316865381664
740,-4.820256982055084,b1798,leuE,-5.77679079456266,-4.820256982055084,-9.165866833809234,-6.439256515248855,-8.24022418065573,-11.656186865372037
741,-6.0426850152122835,b1804,rnd,-6.0426850152122835,-6.4296948944891845,-13.088335097098922,-6.539322571416741,-8.087475042753761,-6.5900873450698345
742,-3.2042682793473984,b1805,fadD,-3.2042682793473984,-7.5954464859949224,-11.662219241792355,-11.010625457409255,-5.89318732509085,-10.486482699550475
743,-4.974407661882342,b1806,yeaY,-7.396844609568379,-4.974407661882342,-11.09399775640968,-17.839562121977206,-8.79185788580171,-10.523304368710502
744,-6.012441830628978,b1810,yoaC,-8.935748044025067,-6.012441830628978,-9.753742526087331,-7.389501365348015,-13.104638866171825,-10.056937039325438
745,-3.7120292346875323,b1814,sdaA,-6.829999215133399,-3.7120292346875323,-7.891533793743395,-10.290449604461392,-6.510985068409009,-11.78167151214807
746,-4.9993806310203315,b1816,yoaE,-4.9993806310203315,-5.558564558733883,-14.844888310592355,-10.704436941177681,-8.443956953356874,-6.804646304670803
747,-2.9067112335686462,b1817,manX,-2.9067112335686462,-9.451744476360549,-6.242274387122622,-4.782641901349431,-4.974878429060459,-10.339056518607133
748,-2.9067112335686462,b1818,manY,-2.9067112335686462,-9.451744476360549,-6.242274387122622,-4.782641901349431,-4.974878429060459,-10.339056518607133
749,-2.9067112335686462,b1819,manZ,-2.9067112335686462,-9.451744476360549,-6.242274387122622,-4.782641901349431,-4.974878429060459,-10.339056518607133
750,-4.9993806310203315,b1821,mntP,-4.9993806310203315,-5.749619795496591,-10.932704417061538,-15.441666849178837,-9.028681541020001,-9.378065607815072
751,-3.5209739979248234,b1826,mgrB,-7.332212037172803,-3.5209739979248234,-5.2369867113146675,-11.257002171116437,-6.98928750046944,-10.474678800047984
752,-3.829638940996943,b1829,htpX,-5.288205863915267,-7.99831081240303,-3.829638940996943,-8.64106593842602,-7.6394503202268,-11.284367913714057
753,-5.95153438666639,b1838,pphA,-5.981578685763607,-7.801600518156976,-5.95153438666639,-11.485135248466932,-7.60943924181076,-9.3453927020425
754,-5.173903495328467,b4432,ryeA,-5.173903495328467,-6.251711739293828,-9.792498231094589,-6.8766766821121115,-6.48097398999297,-9.667321984197631
755,-4.003151844767114,b4433,sdsR,-4.003151844767114,-5.892766646820556,-5.198174308051188,-12.135779647321007,-4.149559475392031,-11.64835867487356
756,-3.4426963009039477,b1845,ptrB,-6.438151677109567,-3.4426963009039477,-6.811735651889503,-16.57816048330579,-7.382665922445972,-9.495703115685581
757,-2.7050973577731687,b1846,yebE,-4.648773883464214,-2.7050973577731687,-4.5956969277390645,-16.97245229081583,-4.054249295587705,-8.500845875027185
758,-2.9067112335686462,b1848,yebG,-2.9067112335686462,-4.686725589430561,-7.66334102772438,-9.914163616860627,-7.966114185749493,-12.417227412085515
759,-4.72860434691352,b1851,edd,-4.72860434691352,-6.583845574316443,-9.806260560370777,-11.408938620974586,-4.841095052057634,-10.79602131507241
760,-5.253733958777773,b1852,zwf,-5.253733958777773,-5.470844548196234,-7.925941012074548,-17.774295508582455,-7.465763644220793,-11.079560890648052
761,-6.518593241756824,b1857,znuA,-9.343094640980654,-7.3516836474779765,-6.518593241756824,-11.781747274591266,-7.204132248968954,-11.694374346259895
762,-3.2042682793473984,b1858,znuC,-3.2042682793473984,-9.29759379653329,-9.405096522875068,-10.869753884947228,-7.0949838499941915,-9.47385667245675
763,-3.2042682793473984,b1859,znuB,-3.2042682793473984,-9.29759379653329,-9.405096522875068,-10.869753884947228,-7.0949838499941915,-9.47385667245675
764,-4.820256982055084,b1865,nudB,-8.214643674206833,-4.820256982055084,-6.432328626441327,-7.068454971208527,-8.934772903140964,-9.092093841537693
765,-3.2902888010427516,b1876,argS,-3.2902888010427516,-3.3914030065163976,-7.397637861991374,-7.55369798432634,-5.542326351017538,-10.08630911763777
766,-3.619574277293009,b1877,yecT,-3.619574277293009,-7.441295806167664,-10.751133892972804,-16.226340159619237,-11.75426422088385,-10.816188307466444
767,-3.9729591216678806,b1878,flhE,-6.634373114596144,-3.9729591216678806,-6.592767471985775,-11.966759747567064,-7.384842201868567,-10.337521510308157
768,-3.9729591216678806,b1879,flhA,-6.634373114596144,-3.9729591216678806,-6.592767471985775,-11.966759747567064,-7.384842201868567,-10.337521510308157
769,-3.9729591216678806,b1880,flhB,-6.634373114596144,-3.9729591216678806,-6.592767471985775,-11.966759747567064,-7.384842201868567,-10.337521510308157
770,-3.2016310437565814,b1881,cheZ,-8.214643674206833,-5.000840918950498,-7.077438817622509,-11.670750489089798,-8.742401010493507,-3.2016310437565814
771,-3.2016310437565814,b1882,cheY,-8.214643674206833,-5.000840918950498,-7.077438817622509,-11.670750489089798,-8.742401010493507,-3.2016310437565814
772,-3.2016310437565814,b1883,cheB,-8.214643674206833,-5.000840918950498,-7.077438817622509,-11.670750489089798,-8.742401010493507,-3.2016310437565814
773,-3.2016310437565814,b1884,cheR,-8.214643674206833,-5.000840918950498,-7.077438817622509,-11.670750489089798,-8.742401010493507,-3.2016310437565814
774,-3.2016310437565814,b1885,tap,-8.214643674206833,-5.000840918950498,-7.077438817622509,-11.670750489089798,-8.742401010493507,-3.2016310437565814
775,-3.2016310437565814,b1886,tar,-8.214643674206833,-5.000840918950498,-7.077438817622509,-11.670750489089798,-8.742401010493507,-3.2016310437565814
776,-3.2042682793473984,b1887,cheW,-3.2042682793473984,-5.000840918950498,-11.762144660048735,-11.670750489089798,-6.847457305030223,-4.416653684269102
777,-3.2042682793473984,b1888,cheA,-3.2042682793473984,-5.000840918950498,-11.762144660048735,-11.670750489089798,-6.847457305030223,-4.416653684269102
778,-3.2042682793473984,b1889,motB,-3.2042682793473984,-5.000840918950498,-11.762144660048735,-11.670750489089798,-6.847457305030223,-4.416653684269102
779,-3.2042682793473984,b1890,motA,-3.2042682793473984,-5.000840918950498,-11.762144660048735,-11.670750489089798,-6.847457305030223,-4.416653684269102
780,-3.2042682793473984,b4663,azuC,-3.2042682793473984,-7.3516836474779765,-9.223525998786338,-4.771679602780988,-7.050640113781893,-9.751269853705015
781,-2.5140421210104593,b1904,yecR,-2.9067112335686462,-2.5140421210104593,-7.455353725224695,-15.094470649194648,-7.156102665050237,-9.768219751617089
782,-3.815418412907005,b1905,ftnA,-3.815418412907005,-5.3214671471216315,-11.02917598530212,-11.598598357223974,-5.7878268094330245,-11.131458336437053
783,-1.8332583884698475,b1909,leuZ,-4.207740943033848,-1.8332583884698475,-5.2369867113146675,-11.861421236067697,-8.136931918061961,-12.130580554890303
784,-1.8332583884698475,b1910,cysT,-4.207740943033848,-1.8332583884698475,-5.2369867113146675,-11.861421236067697,-8.136931918061961,-12.130580554890303
785,-1.8332583884698475,b1911,glyW,-4.207740943033848,-1.8332583884698475,-5.2369867113146675,-11.861421236067697,-8.136931918061961,-12.130580554890303
786,-3.619574277293009,b1914,uvrY,-3.619574277293009,-4.583868203990853,-6.1933003825261626,-12.596171297438028,-9.915984736020903,-8.17964111053676
787,-4.416653684269102,b1915,yecF,-7.670729292017167,-5.000840918950498,-11.762144660048735,-11.014646813464548,-8.987523468526494,-4.416653684269102
788,-1.6422031517071383,b1919,dcyD,-5.065323263067332,-1.6422031517071383,-7.358882156984114,-11.464301787013436,-7.995101722622745,-12.167766552453932
789,-4.351015657798114,b1923,fliC,-8.214643674206833,-10.199495790955346,-5.347915531915031,-11.150336617405312,-8.742401010493507,-4.351015657798114
790,-3.705594798988362,b1924,fliD,-3.705594798988362,-3.7120292346875323,-7.891533793743395,-17.257740716166733,-6.553927262696018,-10.458409671913156
791,-3.705594798988362,b1925,fliS,-3.705594798988362,-3.7120292346875323,-7.891533793743395,-17.257740716166733,-6.553927262696018,-10.458409671913156
792,-3.705594798988362,b1926,fliT,-3.705594798988362,-3.7120292346875323,-7.891533793743395,-17.257740716166733,-6.553927262696018,-10.458409671913156
793,-5.680508902157565,b1927,amyA,-5.680508902157565,-6.853178508100027,-11.985288211362944,-9.099974666890946,-8.447086846365801,-5.812517496405143
794,-4.164014358430589,b1951,rcsA,-5.456449073899353,-4.164014358430589,-13.408722119432293,-5.683672992425027,-6.174354716521437,-8.67472256361575
795,-5.744357264433408,b1954,dsrA,-8.551115910828045,-6.012441830628978,-13.169492430366459,-8.404493762984782,-10.628069117600598,-5.744357264433408
796,-3.929720781493805,b4603,rseX,-3.929720781493805,-5.846246631185664,-12.242198625147973,-7.0087364041251785,-6.492808447639972,-7.531410096029734
797,-3.4426963009039477,b1970,hiuH,-5.680508902157565,-3.4426963009039477,-6.363925899556927,-10.511472514960222,-10.321449844129068,-8.776138621807927
798,-5.476216400380501,b1973,zinT,-6.101679440488354,-7.99831081240303,-5.476216400380501,-7.783335555291274,-6.662707484435369,-12.006064282862713
799,-3.9729591216678806,b1975,serU,-6.634373114596144,-3.9729591216678806,-5.1558293780471285,-10.83489023714247,-8.592494863152904,-11.738098484255929
800,-3.619574277293009,b1977,asnT,-3.619574277293009,-8.055834656541215,-4.625343949616205,-11.422319114885983,-7.502625237524952,-12.606746235750563
801,-6.899698523734919,b1981,shiA,-9.012069704553863,-6.899698523734919,-9.291928725670738,-7.169574875579358,-8.323213876072014,-9.007350347771649
802,-4.642583825218167,b1982,amn,-4.642583825218167,-7.258643616208191,-8.010503358940484,-6.321817772933795,-9.33883646932384,-9.432116019113673
803,-3.2516410641412383,b1986,asnU,-4.265196315990108,-3.2516410641412383,-6.864180489722687,-11.840930575304634,-10.660223577738561,-11.955042238421942
804,-5.006624508453564,b1987,cbl,-5.006624508453564,-8.256505352003368,-10.708788962968745,-6.08640335779506,-6.345172448833908,-9.046823117891138
805,-1.8332583884698475,b1988,nac,-9.212360335322611,-1.8332583884698475,-9.671335751118916,-6.949895904102245,-9.192984592311277,-10.261148531523585
806,-3.619574277293009,b1989,asnV,-3.619574277293009,-8.091883372308814,-4.625343949616205,-12.520931403554092,-9.345476367910717,-12.943218472371775
807,-4.207740943033848,b4435,isrC,-4.207740943033848,-8.152461492230287,-9.551830123410985,-10.466728846799382,-6.265862610376025,-10.903121108256762
808,-5.403253034761231,b2011,sbcB,-5.403253034761231,-8.758597295800604,-9.837124135026382,-11.968366173615337,-6.99179961375896,-10.803580682088246
809,-4.974407661882342,b2012,yeeD,-5.680508902157565,-4.974407661882342,-6.620836313341954,-11.028027307375943,-8.447086846365801,-13.445847328933588
810,-4.974407661882342,b2013,yeeE,-5.680508902157565,-4.974407661882342,-6.620836313341954,-11.028027307375943,-8.447086846365801,-13.445847328933588
811,-3.929720781493805,b4539,yoeB,-3.929720781493805,-6.310595202948054,-6.592767471985775,-11.5179478039875,-6.632854521285689,-9.06282345923758
812,-3.929720781493805,b2017,yefM,-3.929720781493805,-6.310595202948054,-6.592767471985775,-11.5179478039875,-6.632854521285689,-9.06282345923758
813,-6.251711739293828,b2019,hisG,-6.853457675055178,-6.251711739293828,-12.855108621176514,-10.367082830482309,-7.885617489781057,-10.7197786223287
814,-6.251711739293828,b2020,hisD,-6.853457675055178,-6.251711739293828,-12.855108621176514,-10.367082830482309,-7.885617489781057,-10.7197786223287
815,-6.251711739293828,b2021,hisC,-6.853457675055178,-6.251711739293828,-12.855108621176514,-10.367082830482309,-7.885617489781057,-10.7197786223287
816,-3.2902888010427516,b2029,gnd,-3.2902888010427516,-4.686725589430561,-8.946361759143644,-16.40821941583388,-5.542326351017538,-11.758694312047457
817,-2.4914052356230356,b2042,wcaN,-2.4914052356230356,-6.7701275323264944,-6.01835893302983,-11.598572165843557,-3.9632775173819788,-11.339838759869032
818,-4.87778082619327,b2058,wcaB,-11.38431899431716,-4.87778082619327,-8.345145314068729,-11.232659378636596,-7.143680145051679,-9.885638422175619
819,-4.87778082619327,b2059,wcaA,-11.38431899431716,-4.87778082619327,-8.345145314068729,-11.232659378636596,-7.143680145051679,-9.885638422175619
820,-5.421532543780135,b2063,yegH,-6.423808345488795,-6.119539966185346,-5.421532543780135,-6.016259422260363,-6.507024667192913,-12.991594321966947
821,-4.263241975819719,b2068,alkA,-4.648773883464214,-4.263241975819719,-10.572677709365093,-12.764978103280678,-5.045889464703647,-6.71595284149819
822,-5.065323263067332,b4436,sibA,-5.065323263067332,-6.7701275323264944,-8.010503358940484,-6.321817772933795,-9.941011871678059,-13.037537268693193
823,-3.9729591216678806,b4437,sibB,-5.864206828487048,-3.9729591216678806,-5.168583984430267,-6.8155425028496195,-7.3929263202685265,-12.249900148943794
824,-3.849454882941692,b2074,mdtA,-4.72860434691352,-6.989310682424607,-7.031742358992816,-11.801442803797514,-3.849454882941692,-8.607549528845786
825,-3.849454882941692,b2075,mdtB,-4.72860434691352,-6.989310682424607,-7.031742358992816,-11.801442803797514,-3.849454882941692,-8.607549528845786
826,-3.849454882941692,b2076,mdtC,-4.72860434691352,-6.989310682424607,-7.031742358992816,-11.801442803797514,-3.849454882941692,-8.607549528845786
827,-3.849454882941692,b2077,iceT,-4.72860434691352,-6.989310682424607,-7.031742358992816,-11.801442803797514,-3.849454882941692,-8.607549528845786
828,-3.849454882941692,b2078,baeS,-4.72860434691352,-6.989310682424607,-7.031742358992816,-11.801442803797514,-3.849454882941692,-8.607549528845786
829,-3.849454882941692,b2079,baeR,-4.72860434691352,-6.989310682424607,-7.031742358992816,-11.801442803797514,-3.849454882941692,-8.607549528845786
830,-4.060455087151848,b4438,cyaR,-4.060455087151848,-8.19898150786518,-7.639899557690162,-10.65174131977518,-6.793197171360869,-10.659849239543206
831,-3.2042682793473984,b2083,yegZ,-3.2042682793473984,-3.4426963009039477,-6.363925899556927,-11.046033127285218,-5.200040144530905,-9.29478270115608
832,-3.2042682793473984,b2085,yegR,-3.2042682793473984,-3.4426963009039477,-6.363925899556927,-11.046033127285218,-5.200040144530905,-9.29478270115608
833,-3.6408955485988694,b2096,gatY,-3.6408955485988694,-5.020927677517236,-8.849890190903063,-6.590467744396961,-5.200040144530905,-11.860110370239632
834,-5.0383066790375555,b2097,fbaB,-7.185835740143727,-5.165462898645051,-6.802406837430686,-11.288022544675444,-9.253226634259498,-5.0383066790375555
835,-4.528281456631367,b2098,yegT,-4.528281456631367,-7.017481559391303,-10.028396388791938,-15.617946091516828,-7.765868236671131,-12.313584697534157
836,-4.528281456631367,b2099,yegU,-4.528281456631367,-7.017481559391303,-10.028396388791938,-15.617946091516828,-7.765868236671131,-12.313584697534157
837,-4.528281456631367,b2100,yegV,-4.528281456631367,-7.017481559391303,-10.028396388791938,-15.617946091516828,-7.765868236671131,-12.313584697534157
838,-5.498770633022616,b2103,thiD,-5.498770633022616,-8.450295936146087,-7.758519063491512,-7.671192081841332,-7.049981569141696,-11.437419088207896
839,-5.498770633022616,b2104,thiM,-5.498770633022616,-8.450295936146087,-7.758519063491512,-7.671192081841332,-7.049981569141696,-11.437419088207896
840,-4.604369469341514,b2105,rcnR,-4.604369469341514,-5.892766646820556,-9.000382447472129,-11.10466053339686,-7.257502779491966,-7.415162068672328
841,-5.165462898645051,b2106,rcnA,-6.0160505909011,-5.165462898645051,-11.002699977662166,-9.914163616860627,-8.258292775066229,-7.750609189878295
842,-5.165462898645051,b2107,rcnB,-6.0160505909011,-5.165462898645051,-11.002699977662166,-9.914163616860627,-8.258292775066229,-7.750609189878295
843,-3.705594798988362,b2113,mrp,-3.705594798988362,-5.892766646820556,-7.412952096964416,-11.781747274591266,-6.553927262696018,-8.896510366349197
844,-4.230724410852615,b2127,mlrA,-4.230724410852615,-4.263241975819718,-7.62458532271712,-9.962948933683451,-5.807787551995562,-11.277893133897484
845,-2.5140421210104593,b2128,yehW,-4.648773883464214,-2.5140421210104593,-7.412952096964416,-9.519871809350587,-4.054249295587705,-12.925968839036997
846,-2.5140421210104593,b2129,yehX,-4.648773883464214,-2.5140421210104593,-7.412952096964416,-9.519871809350587,-4.054249295587705,-12.925968839036997
847,-2.5140421210104593,b2130,yehY,-4.648773883464214,-2.5140421210104593,-7.412952096964416,-9.519871809350587,-4.054249295587705,-12.925968839036997
848,-2.5140421210104593,b2131,osmF,-4.648773883464214,-2.5140421210104593,-7.412952096964416,-9.519871809350587,-4.054249295587705,-12.925968839036997
849,-4.686725589430561,b2132,bglX,-6.101679440488354,-4.686725589430561,-5.4171424879549175,-10.704436941177681,-8.273757000763812,-12.432345170149288
850,-5.130411910358923,b2140,dusC,-6.927676619767529,-5.130411910358923,-5.2665770349355885,-13.246337003199233,-7.839097474146164,-13.724578570865287
851,-3.2516410641412383,b2141,yohJ,-8.259048088329534,-3.2516410641412383,-12.182300483566902,-10.94995765141477,-8.375539695073755,-11.277859401965147
852,-3.2516410641412383,b2142,yohK,-8.259048088329534,-3.2516410641412383,-12.182300483566902,-10.94995765141477,-8.375539695073755,-11.277859401965147
853,-3.705594798988362,b2143,cdd,-3.705594798988362,-7.641966501629815,-9.631319110874443,-13.627077317450881,-6.553927262696018,-10.337521510308157
854,-3.2042682793473984,b2146,preT,-3.2042682793473984,-6.119539966185346,-8.849890190903063,-5.140067267866347,-5.74337504686219,-12.859060164364553
855,-3.2042682793473984,b2147,preA,-3.2042682793473984,-6.119539966185346,-8.849890190903063,-5.140067267866347,-5.74337504686219,-12.859060164364553
856,-3.8498903180444985,b2150,mglB,-3.8498903180444985,-5.470844548196234,-6.01835893302983,-6.994115424427171,-4.656424697941923,-12.24965697723757
857,-4.263241975819719,b2151,galS,-5.480629261012942,-4.263241975819719,-10.932704417061538,-5.189948262509204,-9.344198412465225,-5.613670823941117
858,-4.263241975819719,b2152,yeiB,-8.481702350148637,-4.263241975819719,-9.15001570407433,-6.011163463911125,-6.962812076885708,-12.134144090115726
859,-4.263241975819719,b2153,folE,-8.481702350148637,-4.263241975819719,-9.15001570407433,-6.011163463911125,-6.962812076885708,-12.134144090115726
860,-2.7050973577731687,b2156,lysP,-3.929720781493805,-2.7050973577731687,-7.243051452660024,-16.97245229081583,-4.45163028529591,-10.319172371639963
861,-4.060455087151848,b2159,nfo,-4.060455087151848,-8.19898150786518,-4.5956969277390645,-5.668134698066843,-5.801557002244926,-9.394663751049283
862,-4.265196315990108,b2162,rihB,-4.265196315990108,-5.211982914279944,-13.577181814146135,-15.441666849178837,-10.050552119335936,-9.671445701381492
863,-2.7050973577731687,b2163,yeiL,-4.648773883464214,-2.7050973577731687,-7.494109430231955,-15.477677286701871,-6.235473531577483,-8.325346922158628
864,-2.5140421210104593,b2167,fruA,-3.2042682793473984,-2.5140421210104593,-8.165170701140383,-6.522594815010048,-5.045889464703647,-10.980859862875517
865,-2.5140421210104593,b2168,fruK,-3.2042682793473984,-2.5140421210104593,-8.165170701140383,-6.522594815010048,-5.045889464703647,-10.980859862875517
866,-2.5140421210104593,b2169,fruB,-3.2042682793473984,-2.5140421210104593,-8.165170701140383,-6.522594815010048,-5.045889464703647,-10.980859862875517
867,-5.966597002502136,b4502,yeiW,-5.966597002502136,-8.091883372308814,-10.970102072876534,-13.069923972513205,-10.947905650190343,-10.85010069772314
868,-5.792074138194001,b2171,yeiP,-5.792074138194001,-6.991378935488667,-7.891533793743395,-12.409339202732863,-12.310819562666168,-12.137613514283244
869,-5.680508902157565,b2184,yejH,-5.680508902157565,-6.569456836864343,-8.724016277006067,-5.911189085048357,-8.447086846365801,-7.44725178802251
870,-4.207740943033848,b2185,rplY,-4.207740943033848,-7.5954464859949224,-11.199846001412313,-11.485135248466932,-8.799023308684596,-11.583649616440775
871,-4.92060398675821,b2189,proL,-4.92060398675821,-6.569456836864343,-5.147530575232433,-11.614971559704557,-11.901152088586924,-11.704196084558395
872,-4.844798090971201,b2190,yejO,-7.366698192496253,-4.844798090971201,-5.347915531915031,-11.870512470353177,-7.923596737846273,-12.940715540001099
873,-2.9067112335686462,b2193,narP,-2.9067112335686462,-6.119539966185346,-7.801078677910308,-6.140049374769124,-7.033314516656484,-11.833314745299909
874,-3.705594798988362,b2211,yojI,-3.705594798988362,-5.558564558733883,-8.987349186426817,-10.704436941177681,-5.364343195822181,-8.863116266865221
875,-5.7221589764771394,b2213,ada,-8.177470852339148,-5.7221589764771394,-8.219083422207227,-10.89872080112943,-8.235535787943615,-8.903139693400897
876,-3.7120292346875323,b4439,micF,-4.207740943033848,-3.7120292346875323,-8.440202681332206,-12.537330797415095,-5.955707682072185,-10.695731462545867
877,-3.2902888010427516,b2216,rcsD,-3.2902888010427516,-7.080282460630334,-6.908207220130084,-12.291535944425085,-4.352742284143702,-12.524708362210864
878,-3.2516410641412383,b2221,atoD,-8.138555661496687,-3.2516410641412383,-5.485545214839318,-10.94995765141477,-7.724710164177624,-12.022927415137396
879,-3.2516410641412383,b2222,atoA,-8.138555661496687,-3.2516410641412383,-5.485545214839318,-10.94995765141477,-7.724710164177624,-12.022927415137396
880,-3.2516410641412383,b2223,atoE,-8.138555661496687,-3.2516410641412383,-5.485545214839318,-10.94995765141477,-7.724710164177624,-12.022927415137396
881,-3.2516410641412383,b2224,atoB,-8.138555661496687,-3.2516410641412383,-5.485545214839318,-10.94995765141477,-7.724710164177624,-12.022927415137396
882,-2.4914052356230356,b2231,gyrA,-2.4914052356230356,-4.454297212582428,-9.881708041634408,-10.869753884947228,-4.954917686497921,-11.271095607449428
883,-3.2516410641412383,b2232,ubiG,-3.2902888010427516,-3.2516410641412383,-10.819536619857205,-10.94995765141477,-7.488236500072852,-7.6984641806929
884,-3.3914030065163976,b2234,nrdA,-5.209945400127681,-3.3914030065163976,-5.990290091673652,-6.233197385138466,-6.046679460277912,-12.783120052362534
885,-3.3914030065163976,b2235,nrdB,-5.209945400127681,-3.3914030065163976,-5.990290091673652,-6.233197385138466,-6.046679460277912,-12.783120052362534
886,-3.3914030065163976,b2236,yfaE,-5.209945400127681,-3.3914030065163976,-5.990290091673652,-6.233197385138466,-6.046679460277912,-12.783120052362534
887,-3.815418412907005,b2237,inaA,-3.815418412907005,-7.3516836474779765,-6.086761659914231,-6.044420685667608,-4.7961866403170825,-10.348274554543721
888,-4.475761085097457,b2239,glpQ,-4.475761085097457,-5.558564558733883,-9.405096522875068,-6.83684445810414,-9.273929216618669,-11.654706480201602
889,-4.475761085097457,b2240,glpT,-4.475761085097457,-5.558564558733883,-9.405096522875068,-6.83684445810414,-9.273929216618669,-11.654706480201602
890,-6.853178508100027,b2241,glpA,-7.7966367595310295,-6.853178508100027,-13.169492430366459,-7.507557092390239,-10.60913191658085,-9.19845159221765
891,-6.853178508100027,b2242,glpB,-7.7966367595310295,-6.853178508100027,-13.169492430366459,-7.507557092390239,-10.60913191658085,-9.19845159221765
892,-6.853178508100027,b2243,glpC,-7.7966367595310295,-6.853178508100027,-13.169492430366459,-7.507557092390239,-10.60913191658085,-9.19845159221765
893,-3.815418412907005,b2249,yfaY,-3.815418412907005,-4.263241975819718,-7.455297026968477,-16.226340159619237,-5.7878268094330245,-11.287839278469512
894,-3.815418412907005,b2266,elaB,-3.815418412907005,-6.296163501864662,-9.742066767762905,-5.326538511959304,-4.7961866403170825,-10.897221386129576
895,-7.397637861991374,b2289,lrhA,-7.7966367595310295,-7.864779419778507,-7.397637861991374,-7.990881754286398,-9.265397169879755,-11.023827672244689
896,-4.353758592323231,b2290,alaA,-4.353758592323231,-6.899698523734919,-5.2665770349355885,-13.246337003199233,-9.309848932450588,-10.949136779643098
897,-3.7248685699416675,b2291,yfbR,-6.503638808938102,-5.3214671471216315,-3.7248685699416675,-16.2309642833216,-6.302230254546898,-9.956641335259677
898,-7.5694133076178325,b2293,yfbT,-7.5694133076178325,-7.8687398209946045,-8.218439768129052,-9.896157796951353,-8.813412046136696,-11.36092632148913
899,-7.5694133076178325,b2294,yfbU,-7.5694133076178325,-7.8687398209946045,-8.218439768129052,-9.896157796951353,-8.813412046136696,-11.36092632148913
900,-4.536265187642251,b2296,ackA,-6.2266153600084495,-6.565496435648246,-6.271921408999763,-4.536265187642251,-7.054319970740294,-11.541372246259424
